SMILES,WD.unity,WK.unity,Weta2.unity,Wlambda2.unity,BCUTw-1l,Wlambda3.unity,BCUTp-1h,BCUTc-1h,BCUTp-1l,WA.unity,Wnu1.unity,Wlambda1.unity,WV.unity,WT.unity,Wnu2.unity,BCUTc-1l,BCUTw-1h,Wgamma1.unity,WG.unity,Wgamma2.unity,Weta3.unity,Weta1.unity,Wgamma3.unity
OCC1O[C@H](O)C(N=C(O)N(C)N=O)[C@@H](O)[C@@H]1O, , , , , 11.9962921142578, , 9.17891597747803, 0.236602157354355, 3.27293038368225, , , , , , , -0.410327345132828, 16.0016536712646, , , , , , 
ClCCN(CCCl)c1ccc(cc1)C[C@H](N)C(=O)O, , , , , 11.9962062835693, , 10.3184604644775, 0.295294731855392, 4.10146331787109, , , , , , , -0.349721014499664, 34.9698524475098, , , , , , 
Cc1c2ccc3ccccc3c2c(C)c2ccccc12, , , , , 11.8500003814697, , 11.7756671905518, 0.145004853606224, 7.16275787353516, , , , , , , -0.155233517289162, 12.1502704620361, , , , , , 
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl, , , , , 11.9985237121582, , 15.5097017288208, 0.260110318660736, 6.51899480819702, , , , , , , -0.368371039628983, 34.9739608764648, , , , , , 
[SeH2+4].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-], , , , , 11.9984340667725, , 11.459981918335, 0.169073864817619, -4.03446983909816e-06, , , , , , , -0.263649582862854, 79.9165191650391, , , , , , 
ClCCN(CCCl)c1ccc(cc1)CC(=O)O[C@H]1CCC2(C)C(=CCC3[C@@H]2CCC2(C)[C@H](CC[C@@H]32)[C@H](C)CCCC(C)C)C1, , , , , 11.8999996185303, , 12.7248973846436, 0.262490808963776, 4.8863673210144, , , , , , , -0.312112808227539, 34.969856262207, , , , , , 
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1, , , , , 11.8500003814697, , 11.5337781906128, 0.144980370998383, 4.86094284057617, , , , , , , -0.38668555021286, 15.9959239959717, , , , , , 
Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl, , , , , 11.9985237121582, , 10.9507274627686, 0.192002266645432, 6.92423057556152, , , , , , , -0.354803889989853, 34.9739608764648, , , , , , 
CC(C)CC(=O)O[C@H]1CC2(COC(=O)C)[C@@H](C=C1C)O[C@@H]1[C@H](O)[C@@H](OC(=O)C)[C@@]2(C)[C@@]21CO2, , , , , 11.996636390686, , 13.7884788513184, 0.26316225528717, 4.13779020309448, , , , , , , -0.387361347675323, 16.0033874511719, , , , , , 
ClCOCCl, , , , , 11.998706817627, , 6.16513395309448, 0.186238631606102, 4.77278184890747, , , , , , , -0.337501972913742, 34.9701538085938, , , , , , 
OC(=N)OC=C, , , , , 11.789999961853, , 5.55852365493774, 0.280083626508713, 4.01724195480347, , , , , , , -0.325632691383362, 15.9959173202515, , , , , , 
Cl.Cl.CNNC, , , , , 11.9938325881958, , 5.24502801895142, 0.0392177030444145, 2.72900009155273, , , , , , , -0.30096709728241, 34.9698524475098, , , , , , 
ClC12C3(Cl)C(Cl)(Cl)C4(Cl)C2(Cl)C2(Cl)C4(Cl)C3(Cl)C1(Cl)C2(Cl)Cl, , , , , 11.9985313415527, , 17.4356994628906, 0.258296996355057, 9.81878471374512, , , , , , , -0.167082697153091, 34.9799118041992, , , , , , 
O=NN(C)C, , , , , 11.9938325881958, , 5.65266847610474, 0.0637092664837837, 2.85724782943726, , , , , , , -0.221048966050148, 15.9949159622192, , , , , , 
O=C1C2(Cl)C3(Cl)C4(Cl)C2(Cl)C2(Cl)C1(Cl)C3(Cl)C2(Cl)C4(Cl)Cl, , , , , 11.9985313415527, , 16.7189292907715, 0.258316993713379, 7.08480787277222, , , , , , , -0.293300956487656, 34.9779205322266, , , , , , 
Brc1cc(Br)c(Br)cc1c1cc(Br)c(Br)cc1Br, , , , , 11.9988374710083, , 13.4863948822021, 0.134597465395927, 8.49194526672363, , , , , , , -0.178140863776207, 78.9233703613281, , , , , , 
