SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.ddssS,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,SCH-3,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SCH-4,SPC-6,khs.aasN,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,VCH-3,SCH-6,khs.dNH,Kier1,SC-5,VCH-4,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,khs.aaaC,khs.aaS,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC18H27NO2%2Fc1-3-19%284-2%2914-15-21-17%2820%2918%2812-8-9-13-18%2916-10-6-5-7-11-16%2Fh5-7%2C10-11H%2C3-4%2C8-9%2C12-15H2%2C1-2H3,2026.99536132812,33.8191986083984,1802.20690917969,0,15.1315460205078,0.833333313465118,1.86641037464142,10.225510597229,2.68000555038452,8.28967666625977,0.5,2.24831604957581,7.3383321762085,2,0,1,5.71126174926758,0,1,29.5400009155273,31,3.75981140136719,2.35428762435913,1.56372511386871,0,0,0,1,0,0,0.363671809434891,-0.22697414457798,0.25,5.39231729507446,0.0218529012054205,4.25357866287231,0,3.35617232322693,0.0937261283397675,0.577350258827209,0,1,8,0,5.49007797241211,-0.125666528940201,0.28571429848671,0,6.13073635101318,0,1.07696330547333,125,374,981,5,0,0.0833333358168602,0,0,0.246399641036987,0,17.3553714752197,0.458748638629913,0,0.317959606647491,125,1,0,8.58501815795898,0.100592233240604,0.157075017690659,1981.03002929688,0,4.26035499572754,0.170487329363823,1,0,13.307315826416,0.709890604019165,0,8.17761039733887,102,0.0625,0,0,0.454545468091965,5.81804084777832,0.150888353586197,4.70931720733643,1,0.03125,0,0,3.29181385040283,0,19.2935752868652,0,1.71199524402618,8.81272888183594,0.960623502731323,4.99889087677002,9,0,0.550483286380768,22.9089260101318,0,23.4948310852051,0,0,0,1340.31860351562,31.2693004608154,2,0,1,1531.34826660156,0.5,6,2068.66528320312,33.8781089782715
InChI%3D1S%2FC21H19N3O3S%2Fc1-27-20-13-14%2824-28%282%2C25%2926%2911-12-19%2820%2923-21-15-7-3-5-9-17%2815%2922-18-10-6-4-8-16%2818%2921%2Fh3-13%2C24H%2C1-2H3%2C%28H%2C22%2C23%29,3934.46557617188,52.7412452697754,3644.43017578125,0,19.7254047393799,1,1.4920506477356,13.4428024291992,2.20753479003906,12.9243116378784,10.082465171814,2.60088753700256,9.88992309570312,0,0,7,8.87650299072266,1,2,,46,7.59031915664673,5.42384338378906,4.35934257507324,0,0,0,1,0,0,0.531916379928589,-0.237457677721977,0.142857149243355,5.80735492706299,-0.0745694935321808,2.94413924217224,0,4.13638782501221,0.0318112932145596,2.80802774429321,0,2,0,0,7.42605781555176,0.0701830983161926,0,0,10.688663482666,0,2.83969926834106,0,587,2003,11,0,0.353553384542465,0,0,0.280068963766098,0,21.2403755187988,0.33052721619606,0,0.518788814544678,0,0,2,9.01333332061768,0,0.0952368155121803,1744.06994628906,0,5.02378129959106,0.131235003471375,1,0,15.8899211883545,1.12215912342072,0.531329274177551,9.71097755432129,152,0.0722591653466225,0,1,0.5,7.42004489898682,0.0891560465097427,4.68977499008179,0,0,0,0,3.48782896995544,0,13.0397996902466,1,2.43965864181519,24.8060874938965,1.42005598545074,0,16,0,0.941201388835907,37.5311241149902,0,41.3911590576172,0,0,0,2222.76879882812,51.707592010498,2,0.5,0,2631.94580078125,0.333333343267441,0,3812.90844726562,53.3818130493164
InChI%3D1S%2FC27H20N4O9S2.2Na%2Fc32-14-15-13-22%2830-28-20-9-11-23%2841%2835%2C36%2937%2918-7-3-1-5-16%2818%2920%2927%2834%2925%2826%2815%2933%2931-29-21-10-12-24%2842%2838%2C39%2940%2919-8-4-2-6-17%2819%2921%3B%3B%2Fh1-13%2C32-34H%2C14H2%2C%28H%2C35%2C36%2C37%29%28H%2C38%2C39%2C40%29%3B%3B%2Fq%3B2%2A%2B1%2Fp-2%2Fb30-28-%2C31-29-%3B%3B,6082.9130859375,99.2177658081055,5457.43798828125,0,30.2334747314453,999.0009765625,2.65475225448608,19.8962154388428,3.63190388679504,19.5451278686523,17.2200527191162,4.27775001525879,15.6627817153931,0,0,9,13.3328876495361,2,4,241.289993286133,77,10.8570470809937,7.96938610076904,5.7568564414978,0,0,0,0,0,0,1.05784857273102,-0.233411073684692,0,6.45943164825439,-0.23954276740551,0,0,8.66532325744629,-0.199074983596802,0,0,5,1,0,14.0799560546875,0.124899305403233,0,0,20.1104774475098,0,4.69973373413086,0,1805686656,85000003584,13,0,0.577350258827209,0,0,0.32313871383667,0,38.4480133056641,1.40011060237885,0,0.670654773712158,0,0,0,15.9319467544556,0.235702261328697,0.115264415740967,2204.169921875,0,8.54489612579346,0.187326744198799,0,0,21.2103691101074,1.48100435733795,2.06597971916199,13.0762872695923,230,0.0646305605769157,0,4,0.999000012874603,9.98076820373535,0.284313887357712,6.83270454406738,0,0.0186572354286909,0,0,4.85999536514282,0,14.1607027053833,0,3.3021924495697,33.4767951965332,1.86143898963928,0,21,3,1.06650590896606,69.9932479858398,0,67.0589599609375,0,4,0,3249.41748046875,85.9731903076172,0,4.14433002471924,0,3886.6123046875,0,1,5711.48681640625,97.9801940917969
InChI%3D1S%2FC4H6N2S%2Fc1-6-3-2-5-4%286%297%2Fh2-3H%2C1H3%2C%28H%2C5%2C7%29,202.222763061523,0,0,0,5.27602100372314,0.5,0.594559133052826,3.30453038215637,0.411623746156693,2.88547134399414,0,0.178885444998741,2.29033637046814,0,0,1,1.33083724975586,0,0,56.6199989318848,5,0.471404522657394,0.117851130664349,0,0,0,0,0,0,2,0.166126951575279,-0.149864181876183,0,3.80735492706299,0.0878226011991501,0.816496610641479,0,1.13807117938995,-0.0210218951106071,0.5,0,0,0,0,1.04044008255005,0,0,0,0.471404522657394,1,0.471404522657394,0.117851130664349,36,40,2,0,0,0,0,0.235702261328697,0,5.14285707473755,0.16666667163372,0,0.117851130664349,0.0333333350718021,0,0,1.85185182094574,0,0.0780546963214874,127.029998779297,0,0.959999978542328,0.0447213612496853,0,0,4.89076852798462,0.263263523578644,0,2.41497874259949,32,0,0.5,0,0.333333343267441,1.73814702033997,0.0774596706032753,1.22668921947479,0,0,2,0,0.491068363189697,0,1,0,0.156109392642975,1,0.0447213612496853,0,0,0,0,13.847728729248,0,9.50071144104004,0,0,0,345.608642578125,13.9192867279053,1,0,0,367.143646240234,0,2,446.153167724609,10.1755409240723
InChI%3D1S%2FC22H26N2O4S%2Fc1-15%2825%2928-20-21%2816-9-11-17%2827-4%2912-10-16%2929-19-8-6-5-7-18%2819%2924%2822%2820%2926%2914-13-23%282%293%2Fh5-12%2C20-21H%2C13-14H2%2C1-4H3%2Ft20-%2C21%2B%2Fm1%2Fs1,4850.6884765625,68.3858184814453,4598.2060546875,0.333333343267441,20.9658908843994,0.857142865657806,2.38689923286438,13.9010858535767,3.38717126846313,12.5845746994019,9.65383434295654,4.57843208312988,9.88854598999023,0,0,4,8.21755218505859,0,2,,50,7.16647148132324,5.34389686584473,4.0021448135376,0,0,0.142857149243355,2,0,0,0.781410217285156,-0.445099502801895,0.744590759277344,5.85798120498657,-0.0639864280819893,6.09703159332275,0,4.25245046615601,0.347962468862534,5.50073194503784,0,1,2,0,6.81033372879028,-0.384854912757874,0,0,10.5566320419312,0,2.09073519706726,0,584,2077,8,0,0,0,0,0.16666667163372,0,23.6586894989014,0.40432870388031,0,0.214076176285744,0,0,0,11.0394811630249,0,0.0555555559694767,2437.07006835938,0,6.0357141494751,0.0738210305571556,2,0,17.9398822784424,1.20908105373383,0,10.3134241104126,148,0,0,0,0.461538463830948,8.28591728210449,0.209229871630669,6.07491636276245,2,0,0,0,4.55675220489502,1,11.0290565490723,0,3.54522967338562,21.9012565612793,2.50082302093506,0,13,0,1.71343910694122,38.9456062316895,0,37.3292350769043,2,0,0,2372.7197265625,54.1626472473145,4,0.200000002980232,2,2819.48461914062,0.877382695674896,3,4010.05029296875,67.529914855957
InChI%3D1S%2FC16H21NO3.CH3Br%2Fc1-17-12-7-8-13%2817%2910-14%289-12%2920-16%2819%2915%2818%2911-5-3-2-4-6-11%3B1-2%2Fh2-6%2C12-15%2C18H%2C7-10H2%2C1H3%3B1H3%2Ft12-%2C13%2B%2C14%3F%2C15%3F%3B,1811.48425292969,25.2064781188965,1206.74816894531,0,16.1125202178955,999.0009765625,1.75840842723846,10.6478672027588,2.45567345619202,8.76424884796143,5.32817316055298,2.76300549507141,7.66364049911499,0,0,1,6.01381778717041,0,1,,30,4.53868770599365,2.83702254295349,1.9101231098175,0,0,0,1,0,0,0.499270498752594,-0.231862738728523,9.99999971718069e-10,5.45943164825439,-0.103454329073429,0.000236729480093345,0,3.45898032188416,0.0749354213476181,0.000185485361726023,0,1,4,1,5.04032897949219,0.091934934258461,0,0,6.49631261825562,0,1.32472658157349,0.0962250456213951,-1244640256,4e+10,5,0,0,0,0,0.389925450086594,0,18.3402652740479,0.424757897853851,0,0.495094954967499,0.0745356008410454,0,0,8.74089527130127,0,0.255053013563156,1747.05004882812,0,4.5211181640625,0.343513041734695,1,0,14.6994647979736,0.734008491039276,0,9.26724529266357,108,0,0,0,0.999000012874603,5.89398622512817,0.18134605884552,4.67637395858765,1,0,0,0,3.45792460441589,0,8.95977020263672,0,2.38413000106812,15.3452033996582,1.3970103263855,0,13,1,0.716283798217773,67.9414825439453,0,30.4795989990234,4,0,0,1294.50427246094,34.4317626953125,2,0.333333343267441,1,1473.6376953125,0.816496610641479,0,2001.9736328125,34.0397682189941
InChI%3D1S%2FC14H11NO5%2Fc1-8-2-4-9%285-3-8%2913%2817%2910-6-11%2815%2819%2920%2914%2818%2912%2816%297-10%2Fh2-7%2C16%2C18H%2C1H3,1773.63293457031,33.0877876281738,1408.00219726562,0,14.861442565918,1,1.03547358512878,9.39675426483154,1.13114500045776,8.85482501983643,7.40054225921631,1.28106427192688,7.22632217407227,0,0,6,5.2797737121582,0,3,103.349998474121,32,4.22691011428833,2.71720838546753,1.64953935146332,0,0,0,1,0,0,0.373586863279343,-0.0120726497843862,0,5.32192802429199,-0.103742100298405,1.72610878944397,0,3.98364520072937,-0.0300007797777653,1.42470872402191,0,3,0,0,5.35052537918091,-0.1245401725173,0,0,7.70681190490723,0,1.7120269536972,0,323,809,6,1,0,0,0,0.138888895511627,0,16.3718814849854,0.543183028697968,0,0.306706994771957,0,0,0,6.84000015258789,0,0.0486111119389534,644.059997558594,0,3.81440448760986,0.0800341814756393,0,0,10.5304870605469,0.606633305549622,0,5.71616077423096,102,0,0,0,0.5,4.31536388397217,0.0736464932560921,2.84232234954834,0,0,0,0,1.74605894088745,0,5.07373476028442,1,1.17747342586517,15.03125,0.593496382236481,0,9,2,0.295948952436447,24.2323341369629,0,23.2693939208984,0,0,0,1104.21789550781,33.7635765075684,1,2.28368663787842,0,1284.43859863281,0,1,1768.53076171875,37.6454086303711
InChI%3D1S%2FC14H17N5O3%2Fc1-2-18-8-10%2813%2821%2922%2911%2820%299-7-16-14%2817-12%289%2918%2919-5-3-15-4-6-19%2Fh7-8%2C15H%2C2-6H2%2C1H3%2C%28H%2C21%2C22%29,2599.50317382812,42.1960945129395,2214.42504882812,0.25,15.6898698806763,0.833333313465118,1.39321160316467,10.6133918762207,1.85064947605133,9.46994972229004,6.63197565078735,2.22913575172424,8.22393417358398,0,0,3,6.89663410186768,0,2,,38,5.68806791305542,4.0445728302002,2.83849954605103,0,0,0,2,0,0,0.707208573818207,-0.359890937805176,0,5.45943164825439,0.158008500933647,1.50522947311401,0,3.81755185127258,-0.512340366840363,1.40753555297852,0,2,6,0,6.17516136169434,0.516581118106842,0,0,8.99627590179443,0,1.43403172492981,0,392,1016,1,0,0,0,0,0.215464368462563,0,16.84375,0.500147879123688,0,0.344551801681519,0,0,1,7.2664361000061,0,0.0931572318077087,1387.07995605469,0,3.44047069549561,0.108325302600861,0,0,12.4499053955078,0.604189217090607,0.814325273036957,7.46148633956909,116,0,2.02732348442078,0,0.454545468091965,5.43804311752319,0.118272013962269,4.12002229690552,2,0,2,0,2.84247708320618,0,5.53780794143677,1,2.00665593147278,10.9050312042236,1.08045399188995,0,0,1,0.640866279602051,26.123348236084,0,26.99049949646,1,0,0,1435.35864257812,39.0384559631348,1,0.944940805435181,1,1706.078125,0,9,2432.00024414062,43.6756896972656
InChI%3D1S%2FC15H11N3O3%2Fc19-14-9-16-15%2810-4-2-1-3-5-10%2912-8-11%2818%2820%2921%296-7-13%2812%2917-14%2Fh1-8H%2C9H2%2C%28H%2C17%2C19%29,2569.552734375,35.654125213623,2128.98608398438,0,14.8196268081665,0.800000011920929,0.908104181289673,10.1478672027588,1.22555208206177,9.22125244140625,6.45510816574097,1.4874062538147,7.53466081619263,0,0,4,6.19796180725098,0,2,,36,5.33758068084717,3.94762539863586,2.89744162559509,0,0,0,2,0,0,0.333843946456909,-0.112155579030514,0,5.39231729507446,-0.107465714216232,0,0,3.17681312561035,0.111129835247993,0,0,2,1,0,4.68257904052734,-0.0958519503474236,0,0,6.90378618240356,0,1.39417397975922,0,318,857,8,1,0,0,0,0.170103460550308,0,15.8790168762207,0.358304977416992,0,0.185605511069298,0,0,0,7.05078125,0,0.0561312772333622,736.059997558594,0,3.67346930503845,0.0495822131633759,0,0,10.9312601089478,0.458467602729797,0.333333343267441,6.30168104171753,110,0,0.400000005960464,2,0.444444447755814,4.51745271682739,0.0658278316259384,3.12140250205994,0,0,0,0,2.17690205574036,0,10.3104104995728,1,1.53944325447083,17.8004589080811,0.872503280639648,0,10,1,0.515025675296783,24.4033718109131,0,25.2699508666992,0,0,0,1366.91857910156,35.653694152832,0,0.595275402069092,1,1619.42468261719,0,1,2267.20263671875,40.069580078125
InChI%3D1S%2FCHBr3%2Fc2-1%283%294%2Fh1H,0,0,0,0,3.5773503780365,1,0,1.73205077648163,0,1.73205077648163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976382568478584,-0.073228694498539,0,3,0.0244095642119646,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.577350258827209,0,9,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.33333337306976,0,0,4.03000020980835,0,,0,0,0,6.46923351287842,4.37358903884888,0,3.40168023109436,12,0,0,0,0.5,6.68076753616333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.774276733398,0,19.9580268859863,1,0,0,347.385314941406,132.774276733398,0,0,0,296.05615234375,0,0,204.55891418457,0
InChI%3D1S%2FC13H16N2O2%2Fc1-2-3-9-11-12%2816%2914-15%2813%2811%2917%2910-7-5-4-6-8-10%2Fh4-8%2C11H%2C2-3%2C9H2%2C1H3%2C%28H%2C14%2C16%29,1432.66931152344,24.2658557891846,1186.69738769531,0,12.2507123947144,1,0.748503386974335,8.23638248443604,0.995667159557343,6.94013071060181,3.30192732810974,1.08116805553436,5.8718843460083,0,0,1,4.82576990127563,0,1,,24,3.61313509941101,2.17323589324951,1.36254739761353,0,0,0,2,0,0,0.280354678630829,-0.0872270166873932,0,5.08746290206909,-0.0479542389512062,1.64622032642365,0,2.41184902191162,-0.0357291623950005,0.777652323246002,0,1,3,0,4.08263540267944,0.0366361066699028,0,0,5.37776851654053,0,0.86698454618454,0.0785674229264259,261,527,5,0,0,0,0,0.360113382339478,0,13.4320983886719,0.32140126824379,0,0.474834680557251,0.0288675129413605,0,0,6.25,0,0.0916162431240082,884.039978027344,0,3.0625,0.0907310470938683,0,0,9.83531093597412,0.337037324905396,0,5.90194034576416,84,0,1,1,0.5,4.13860368728638,0.0674980953335762,2.86809468269348,1,0,0,0,1.89447367191315,0,8.25052547454834,0,1.21537351608276,9.89272403717041,0.643250167369843,0,9,1,0.332909673452377,19.268913269043,0,19.5227279663086,1,0,0,994.484436035156,26.9344120025635,1,0.25,2,1139.98010253906,0,1,1536.22351074219,27.7645034790039
InChI%3D1S%2FC22H28N.BrH%2Fc1-4-23%285-2%2917-16-21%2818%2823%293%2922%2819-12-8-6-9-13-19%2920-14-10-7-11-15-20%3B%2Fh6-15%2C18H%2C4-5%2C16-17H2%2C1-3H3%3B1H%2Fq%2B1%3B%2Fp-1,3534.48046875,37.3323707580566,3233.58422851562,0,16.2862453460693,999.0009765625,4.31211423873901,11.2154741287231,6.78009986877441,9.43421459197998,6.08364343643188,6.11831426620483,8.87467384338379,0,0,2,7.28141069412231,0,0,,39,5.33994388580322,3.46658301353455,2.64869928359985,0,0,0,2,0,0,0.117440968751907,-0.0741573646664619,0.75,5.58496236801147,-0.00209609302692115,7.92337322235107,2,4.28144598007202,0.026151280850172,3.97508120536804,0,2,4,0,7.39332103729248,-0.0113020874559879,0,0,8.68271923065186,0,1.35698330402374,0.0833333358168602,-1539607552,23000000512,10,0,0.102062076330185,0,0,0.453421145677567,0,20.3136005401611,0.474513411521912,0,0.566929519176483,0.102062076330185,0,0,9.08734703063965,0.0589255653321743,0.361580699682236,2257.02001953125,0,4.06559991836548,0.546012043952942,0,0,16.6891632080078,1.39772534370422,0,9.61340808868408,120,0.144337564706802,0,0,0.999000012874603,8.06357574462891,0.445537179708481,7.48174428939819,0,0.0721687823534012,0,0,5.45586585998535,0,22.2643775939941,0,3.14706087112427,22.8305282592773,2.04562997817993,0,12,0,1.35924768447876,67.6180801391602,0,25.6647415161133,1,0,0,1962.46215820312,35.830924987793,3,0,0,2323.40234375,0,6,3360.38647460938,39.1661834716797
InChI%3D1S%2FC29H33FO8%2Fc1-16-12-21-20-8-7-18-13-19%2832%299-10-26%2818%2C3%2928%2820%2C30%2923%2833%2914-27%2821%2C4%2929%2816%2C24%2834%2915-37-17%282%2931%2938-25%2835%2922-6-5-11-36-22%2Fh5-6%2C9-11%2C13%2C16%2C20-21%2C23%2C33H%2C7-8%2C12%2C14-15H2%2C1-4H3%2Ft16-%2C20%2B%2C21%2B%2C23%2B%2C26%2B%2C27%2B%2C28%2B%2C29%2B%2Fm1%2Fs1,8002.1884765625,100.314064025879,7605.39599609375,0,27.6729984283447,1,6.80777502059937,17.8080577850342,11.9399938583374,17.8649120330811,10.0413751602173,17.1655025482178,16.1002883911133,12.9359941482544,1,1,13.7191982269287,0,4,,84,11.1114883422852,8.23419094085693,6.3388204574585,0,0,0.685006737709045,5,0,0,1.17365276813507,-0.48763307929039,0.895368039608002,6.24792766571045,-0.285424441099167,7.57592487335205,1,12.0357446670532,0.478044003248215,8.46431827545166,0,5,5,0,21.6729030609131,-0.181620180606842,4.33952331542969,0,34.2037963867188,0,4.29028940200806,0.203263133764267,876,3987,3,0,0.346383035182953,2.40685200691223,0,0.487172096967697,0,29.490930557251,2.55366849899292,0,1.36006689071655,0.0982092767953873,4,0,10.3702421188354,0.779005527496338,0.360860735177994,4219.08984375,0,4.27561521530151,0.888414680957794,2,3,21.9919528961182,2.56694293022156,0,13.0569648742676,220,0.23519067466259,0,0,0.5,11.7073841094971,1.27847170829773,9.97789764404297,0,0.346090048551559,0,0,8.26441192626953,0,10.4615135192871,5,6.21122026443481,24.6397953033447,4.41551828384399,11.4644479751587,8,1,3.24797701835632,45.6977958679199,0,46.2347984313965,4,0,0,3202.87915039062,76.9398574829102,4,1.26173400878906,2,4081.3271484375,2.78781795501709,6,6734.1630859375,97.6733245849609
InChI%3D1S%2FC16H23NO%2Fc1-13-6-8-15%289-7-13%2916%2818%2914%282%2912-17-10-4-3-5-11-17%2Fh6-9%2C14H%2C3-5%2C10-12H2%2C1-2H3,1522.48693847656,20.3838348388672,1206.53955078125,0,12.9578189849854,0.833333313465118,1.13101840019226,8.66470336914062,1.41177773475647,7.59609079360962,2.70160007476807,1.6368453502655,6.13151502609253,0,0,2,4.439537525177,0,1,,24,3.46594977378845,1.94621443748474,1.16417169570923,0,0,0,1,0,0,0.211881086230278,-0.075561985373497,0.142857149243355,5.16992521286011,-0.0309900958091021,4.16198968887329,0,2.42193460464478,-0.0530762560665607,2.8096649646759,0,3,6,0,3.12943625450134,0.0922781899571419,0,0,4.11708736419678,0,1.08761835098267,0,316,661,4,0,0,0,0,0.185395404696465,0,14.4099721908569,0.232307806611061,0,0.203614637255669,0,0,0,6.96320009231567,0,0.106834717094898,1458.02001953125,0,4.26666688919067,0.0975683629512787,0,0,11.4848537445068,0.671163618564606,0,6.99844837188721,88,0,0,0,0.454545468091965,5.49259185791016,0.0613085217773914,3.76441216468811,1,0,0,0,2.61452984809875,0,12.0961122512817,1,1.84611248970032,11.7867498397827,0.879635035991669,0,7,0,0.527990400791168,19.1344566345215,0,19.8306484222412,1,0,0,1129.67626953125,26.1627388000488,2,0,0,1262.81335449219,0,5,1623.79016113281,25.8269233703613
InChI%3D1S%2FC6H7N3O%2Fc7-9-6%2810%295-1-3-8-4-2-5%2Fh1-4H%2C7H2%2C%28H%2C9%2C10%29,459.339813232422,8.49511051177979,255.407836914062,0,7.39734125137329,1,0.260300755500793,4.8425350189209,0.250304788351059,3.78362226486206,1,0.180872112512589,3.09851837158203,0,0,1,2.03653573989868,0,1,68.0100021362305,11,1.41711032390594,0.569035589694977,0.319035589694977,0,0.816496610641479,0,1,0,0,0.209860280156136,-0.0888102501630783,0,4.32192802429199,0.00893210247159004,0,0,1.08925569057465,0.0151965189725161,0,0,1,0,0,1.33925569057465,-0.111980997025967,0,0,1.37377345561981,0,0.402368932962418,0,90,121,4,0,0,0,0,0.102062076330185,0,8.10000038146973,0.117851130664349,0,0.0589255653321743,0,0,1,4,0,0.0248451996594667,199.039993286133,0,2.28571438789368,0.0124225998297334,0,0,5.24221324920654,0.134364366531372,0.200000002980232,2.75321388244629,44,0,0,0,0.5,1.70935046672821,0.0170103460550308,1.07360363006592,0,0,1,0,0.586622178554535,0,3.30192732810974,0,0.307913690805435,4.29827976226807,0.0854465588927269,0,2,0,0.034988209605217,11.8544330596924,1,11.1906356811523,0,0,0,432.977661132812,13.5502986907959,0,0,1,464.920684814453,0,2,551.614440917969,12.8823909759521
InChI%3D1S%2FC18H20O2%2Fc1-3-17%2813-5-9-15%2819%2910-6-13%2918%284-2%2914-7-11-16%2820%2912-8-14%2Fh5-12%2C19-20H%2C3-4H2%2C1-2H3,2271.841796875,28.6641845703125,2004.98266601562,0,14.5351696014404,0.833333313465118,1.16005635261536,9.65139675140381,1.74711382389069,8.18410968780518,5.00828838348389,2.00142669677734,6.82477712631226,0,0,4,5.39936637878418,0,0,40.4599990844727,30,4.36243915557861,2.51379179954529,1.64876699447632,0,0,0,2,0,0,0.158259928226471,-0.04741171002388,0.200000002980232,5.32192802429199,-0.0264992564916611,4.84388399124146,2,2.7227041721344,-0.00640427460893989,3.15561699867249,0,2,2,0,4.2030177116394,-0.0265779197216034,0,0,5.70888519287109,0,1.18284916877747,0,340,814,8,0,0,0,0,0.16666667163372,0,16.3718814849854,0.191638320684433,0,0.262891709804535,0,0,0,7.85204076766968,0,0.0555555559694767,1301.02001953125,0,4.25,0.0526229776442051,0,0,11.9274425506592,0.492514550685883,0,6.96126842498779,98,0,0,0,0.454545468091965,4.75796175003052,0.090175561606884,3.50291633605957,0,0,0,0,2.50871586799622,0,12.1977014541626,0,1.6406888961792,21.1690063476562,0.743891835212708,0,12,2,0.425686538219452,21.5489387512207,0,21.6641845703125,0,0,0,1395.02160644531,29.3283672332764,2,0.0909090936183929,0,1598.05151367188,0,2,2143.703125,31.3283672332764
InChI%3D1S%2FC49H76O20%2Fc1-21-43%2867-37-16-31%2853%2944%2822%282%2962-37%2968-38-17-33%2864-24%284%2951%2945%2823%283%2963-38%2969-46-42%2858%2941%2857%2940%2856%2934%2819-50%2966-46%2930%2852%2915-36%2861-21%2965-27-9-11-47%285%2926%2814-27%297-8-29-28%2847%2910-12-48%286%2939%2825-13-35%2855%2960-20-25%2932%2854%2918-49%2829%2C48%2959%2Fh13%2C21-23%2C26-34%2C36-46%2C50%2C52-54%2C56-59H%2C7-12%2C14-20H2%2C1-6H3%2Ft21-%2C22-%2C23-%2C26%3F%2C27%3F%2C28%2B%2C29-%2C30%2B%2C31%3F%2C32%3F%2C33%2B%2C34-%2C36%2B%2C37%2B%2C38%2B%2C39%2B%2C40%3F%2C41%2B%2C42-%2C43-%2C44-%2C45-%2C46%2B%2C47%2B%2C48-%2C49%2B%2Fm1%2Fs1,11091.9296875,161.455856323242,10297.5,0,49.4816703796387,0.941176474094391,9.92940139770508,32.6309432983398,16.2113647460938,32.3567581176758,0,22.3493843078613,28.1604976654053,8.2974271774292,0,0,24.4601860046387,0,2,,139,19.4195156097412,14.899977684021,11.2615356445312,0,0,5.75384187698364,3,0,0,2.60148882865906,-1.17708039283752,1.23691380023956,7.10852432250977,-0.188998341560364,8.5998010635376,1,17.09446144104,0.05520099401474,17.1447849273682,0,5,13,0,29.3245849609375,-0.410473078489304,2.08897948265076,0,43.4415054321289,0,7.00353050231934,0.176776692271233,3901,28852,0,0,0.321975260972977,1.31037068367004,0,0.833109617233276,0,53.8127861022949,2.61588072776794,0,2.12692999839783,0.100592233240604,3,0,21.198055267334,0.528247475624084,0.528965890407562,18717.19921875,0,10.2494115829468,1.25026965141296,10,1,40.5254821777344,4.15805053710938,0,25.3336048126221,394,0.265556752681732,0,0,0.484848499298096,22.2833862304688,1.4492644071579,18.2202301025391,0,0.332689672708511,0,0,14.6984968185425,0,12.3543357849121,1,11.0205135345459,0,7.80068063735962,8.95497226715088,26,8,5.62318801879883,84.4893798828125,0,86.962760925293,23,0,0,5170.9140625,140.255142211914,6,3.2833776473999,2,6397.8955078125,9.44528865814209,12,9928.783203125,164.566131591797
