SMILES,FNSA-2,FPSA-2,PNSA-1,PPSA-1,TPSA,FNSA-3,FPSA-3,DPSA-1,PNSA-2,PPSA-2,WNSA-1,DPSA-2,PNSA-3,PPSA-3,THSA,RNCG,WNSA-2,DPSA-3,bpol,WNSA-3,RPSA,RNCS,RPCG,apol,WPSA-1,nHBAcc,RHSA,RPCS,WPSA-2,WPSA-3,nHBDon,FNSA-1,FPSA-1
InChI%3D1S%2FC10H12N2O4%2Fc1-3-16-10-5-4-8%2811-7%282%2913%296-9%2810%2912%2814%2915%2Fh4-6H%2C3H2%2C1-2H3%2C%28H%2C11%2C13%29, -0.477586686611176, 0.801122188568115, 196.139099121094, 329.01123046875, 63.7163925170898, -0.0561237037181854, 0.0291200969368219, 132.872146606445, -250.804824829102, 420.709594726562, 103.002517700195, 671.514404296875, -29.4733829498291, 15.2924289703369, 461.433959960938, 0.272296249866486, -131.710235595703, 44.765811920166, 17.6104831695557, -15.4779567718506, 0.121329806745052, 8.76279735565186, 0.17135551571846, 31.0095157623291, 172.780364990234, 2.0, 0.878670215606689, 2.13418388366699, 220.935791015625, 8.03082466125488, 1.0, 0.37349134683609, 0.62650865316391
InChI%3D1S%2FC4H12N2.ClH%2Fc1-2-3-4-6-5%3B%2Fh6H%2C2-5H2%2C1H3%3B1H, , , , , , , , , , , , , , , , , , , 13.3116912841797, , , , , 20.0883083343506, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC4H8N2O%2Fc7-5-6-3-1-2-4-6%2Fh1-4H2, -0.0958849042654037, 0.271148979663849, 82.5886840820312, 233.549133300781, 0.0, -0.0281396694481373, 0.0254232008010149, 150.96044921875, -30.3128452301025, 85.7204437255859, 26.1094055175781, 116.03328704834, -8.8960132598877, 8.03723526000977, 316.137817382812, 0.443878471851349, -9.58303642272949, 16.9332485198975, 10.3636560440063, -2.8123664855957, 0.0, 4.44492197036743, 0.122495785355568, 15.3763437271118, 73.8337173461914, 1.0, 1.0, 2.75592517852783, 27.0994758605957, 2.54087424278259, 0.0, 0.261242657899857, 0.738757371902466
InChI%3D1S%2FC11H10N4%2Fc1-7-3-2-6-15-10%287%2913-8-4-5-9%2812%2914-11%288%2915%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29, -0.216988533735275, 1.09088277816772, 72.5069122314453, 364.519439697266, 45.2094802856445, -0.0327368304133415, 0.0439853258430958, 292.012542724609, -94.8297119140625, 476.744567871094, 31.6874313354492, 571.574279785156, -14.3068571090698, 19.2227458953857, 391.81689453125, 0.225942447781563, -41.4430847167969, 33.5296020507812, 25.1641407012939, -6.25247383117676, 0.103447951376438, 0.512400686740875, 0.143753379583359, 37.0958595275879, 159.304611206055, 4.0, 0.89655202627182, 3.07835555076599, 208.349945068359, 8.40084648132324, 3.0, 0.165909692645073, 0.834090292453766
InChI%3D1S%2FC7H16O2%2Fc1-6%288%295-9-7%282%2C3%294%2Fh6%2C8H%2C5H2%2C1-4H3, -0.137457653880119, 0.771156251430511, 54.9333419799805, 308.183563232422, 45.9534912109375, -0.0366283096373081, 0.0326316207647324, 253.250228881836, -49.9131965637207, 280.019866943359, 19.9472255706787, 329.933074951172, -13.3003578186035, 11.8490924835205, 317.163421630859, 0.429684996604919, -18.124324798584, 25.149450302124, 19.4073123931885, -4.82958459854126, 0.126552879810333, 12.7386560440063, 0.23135744035244, 24.5926876068115, 111.906661987305, 2.0, 0.873447120189667, 3.21928524971008, 101.679946899414, 4.30260610580444, 1.0, 0.151282802224159, 0.848717212677002
InChI%3D1S%2FC3H8N2O%2Fc1-2-5%284%293-6%2Fh3H%2C2%2C4H2%2C1H3, -0.233061596751213, 0.550203680992126, 91.9470901489258, 217.065460205078, 76.2481918334961, -0.0611630491912365, 0.0516515895724297, 125.118377685547, -72.0189590454102, 170.019836425781, 28.4128036499023, 242.038787841797, -18.9001502990723, 15.9609899520874, 232.764358520508, 0.361595064401627, -22.2547626495361, 34.861141204834, 9.70365619659424, -5.84038352966309, 0.246747866272926, 15.5702991485596, 0.258777588605881, 13.6163444519043, 67.0759506225586, 3.0, 0.753252148628235, 3.70288395881653, 52.5382614135742, 4.9321460723877, 1.0, 0.297551304101944, 0.702448725700378
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2, -0.883908689022064, 0.549083709716797, 316.720794677734, 196.746826171875, 73.9585723876953, -0.09075578302145, 0.0213978551328182, -119.973968505859, -453.858459472656, 281.936676025391, 162.625869750977, 735.795166015625, -46.600154876709, 10.9871053695679, 439.509033203125, 0.194431900978088, -233.041625976562, 57.5872611999512, 17.6948623657227, -23.9276695251465, 0.144037470221519, 4.73984336853027, 0.188113421201706, 37.9251365661621, 101.023124694824, 3.0, 0.855962514877319, 0.0, 144.765365600586, 5.6415228843689, 0.0, 0.616827189922333, 0.383172810077667
InChI%3D1S%2FC10H9N%2Fc11-10-6-5-8-3-1-2-4-9%288%297-10%2Fh1-7H%2C11H2, -0.270771622657776, 0.430339843034744, 144.228363037109, 229.22346496582, 19.8803901672363, -0.0329840555787086, 0.0469988882541656, 84.9951019287109, -101.120155334473, 160.711196899414, 53.8623428344727, 261.831359863281, -12.3179559707642, 17.5518207550049, 353.571441650391, 0.431352555751801, -37.7635078430176, 29.8697776794434, 9.17886257171631, -4.60016298294067, 0.0532341524958611, 8.57545757293701, 0.177004963159561, 24.7011375427246, 85.6039199829102, 1.0, 0.946765840053558, 5.31753730773926, 60.0178909301758, 6.55475950241089, 1.0, 0.38620337843895, 0.613796591758728
InChI%3D1S%2FC8H9N3O2%2Fc1-6%2812%2910-11-8%2813%297-2-4-9-5-3-7%2Fh2-5H%2C1H3%2C%28H%2C10%2C12%29%28H%2C11%2C13%29, -0.48009666800499, 0.785294413566589, 153.358963012695, 250.849334716797, 147.697219848633, -0.0962453559041023, 0.0474328361451626, 97.4903793334961, -194.059051513672, 317.422515869141, 61.9889602661133, 511.481567382812, -38.9031715393066, 19.1727447509766, 256.511077880859, 0.274479508399963, -78.4402770996094, 58.0759162902832, 12.7768630981445, -15.7249841690063, 0.365398794412613, 13.7967672348022, 0.198022246360779, 24.9851379394531, 101.395378112793, 5.0, 0.634601235389709, 1.40742230415344, 128.304809570312, 7.74978256225586, 2.0, 0.37940576672554, 0.620594263076782
InChI%3D1S%2FC8H6O%2Fc1-2-4-8-7%283-1%295-6-9-8%2Fh1-6H, -0.191882759332657, 0.378108888864517, 110.775733947754, 218.285842895508, 23.6944160461426, -0.0351893790066242, 0.036895327270031, 107.510108947754, -63.141242980957, 124.421112060547, 36.4520378112793, 187.562347412109, -11.5794725418091, 12.1408348083496, 305.367156982422, 0.604933142662048, -20.7773571014404, 23.7203063964844, 10.6616563796997, -3.81035947799683, 0.0720060244202614, 14.3335371017456, 0.138233885169029, 20.216344833374, 71.8294830322266, 0.0, 0.927993953227997, 0.908579349517822, 40.9422073364258, 3.99508213996887, 0.0, 0.33664134144783, 0.663358628749847
InChI%3D1S%2FC18H12O6%2Fc1-21-11-7-12-13%288-5-6-22-18%288%2924-12%2917-15%2811%2916%2820%2914-9%2819%293-2-4-10%2814%2923-17%2Fh2-8%2C18-19H%2C1H3, -0.693738758563995, 1.41225242614746, 187.420303344727, 381.533813476562, 151.813262939453, -0.0724948048591614, 0.0521312206983566, 194.113525390625, -394.705535888672, 803.506896972656, 106.633560180664, 1198.21240234375, -41.2462196350098, 29.6602745056152, 417.140869140625, 0.170732736587524, -224.5693359375, 70.906494140625, 21.7404842376709, -23.4672069549561, 0.266828656196594, 4.79420232772827, 0.103427432477474, 44.4935150146484, 217.075256347656, 2.0, 0.733171343803406, 2.2468421459198, 457.158569335938, 16.8753356933594, 1.0, 0.32941198348999, 0.67058801651001
InChI%3D1S%2FC4H8N2O%2Fc1-3-5-6%282%294-7%2Fh3-4H%2C1-2H3, -0.147069349884987, 0.512006044387817, 74.7813339233398, 260.343139648438, 105.374328613281, -0.050326231867075, 0.0571108162403107, 185.561798095703, -49.2865371704102, 171.585754394531, 25.0610542297363, 220.872283935547, -16.865550994873, 19.139232635498, 229.750137329102, 0.428994536399841, -16.5171241760254, 36.0047836303711, 11.6836557388306, -5.65205907821655, 0.314433395862579, 19.8042068481445, 0.316717892885208, 15.3763437271118, 87.2473526000977, 3.0, 0.685566604137421, 14.0142135620117, 57.5025825500488, 6.4140248298645, 0.0, 0.223144963383675, 0.776855051517487
InChI%3D1S%2FC8H14ClNS2%2Fc1-4-10%285-2%298%2811%2912-6-7%283%299%2Fh3-6H2%2C1-2H3, -0.314023435115814, 0.397414565086365, 201.480575561523, 254.985168457031, 0.0, -0.0361659824848175, 0.020087867975235, 53.5045967102051, -143.340942382812, 181.406143188477, 91.9689865112305, 324.7470703125, -16.5085315704346, 9.16942405700684, 456.465759277344, 0.370579421520233, -65.4302291870117, 25.6779556274414, 21.1248989105225, -7.53557968139648, 0.0, 0.0, 0.136465519666672, 32.4951019287109, 116.391998291016, 1.0, 1.0, 0.0514998771250248, 82.8056945800781, 4.18552827835083, 0.0, 0.441392540931702, 0.558607459068298
InChI%3D1S%2FC6H12N2.2ClH%2Fc1-3-5-7-8-6-4-2%3B%3B%2Fh3-4%2C7-8H%2C1-2%2C5-6H2%3B2%2A1H, , , , , , , , , , , , , , , , , , , 16.1448974609375, , , , , 26.4551029205322, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC7H10N2.2ClH%2Fc1-5-2-3-6%288%294-7%285%299%3B%3B%2Fh2-4H%2C8-9H2%2C1H3%3B2%2A1H, , , , , , , , , , , , , , , , , , , 12.6384840011597, , , , , 26.8815155029297, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC2H2Cl4%2Fc3-1%284%292%285%296%2Fh1-2H, -0.489829897880554, 0.0745290517807007, 240.771667480469, 36.6341133117676, 0.0, -0.122457474470139, 0.0108332904055715, -204.137542724609, -135.881637573242, 20.6747875213623, 66.7914505004883, 156.556427001953, -33.9704093933105, 3.00521731376648, 277.40576171875, 0.25, -37.6943511962891, 36.9756278991699, 3.86641407012939, -9.42358779907227, 0.0, 14.4848365783691, 0.354643374681473, 13.5735864639282, 10.1625137329102, 0.0, 1.0, 0.0, 5.73530578613281, 0.83366459608078, 0.0, 0.867940366268158, 0.132059663534164
InChI%3D1S%2FC13H14N2.2ClH%2Fc14-12-5-1-10%282-6-12%299-11-3-7-13%2815%298-4-11%3B%3B%2Fh1-8H%2C9%2C14-15H2%3B2%2A1H, , , , , , , , , , , , , , , , , , , 17.0113124847412, , , , , 40.1086883544922, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC6H7N3O%2Fc7-9-6%2810%295-2-1-3-8-4-5%2Fh1-4H%2C7H2%2C%28H%2C9%2C10%29, -0.38495546579361, 0.715088546276093, 111.911727905273, 207.885864257812, 88.65576171875, -0.0748975649476051, 0.0706627294421196, 95.9741363525391, -123.10782623291, 228.683609008789, 35.7891006469727, 351.791442871094, -23.9520626068115, 22.597770690918, 231.141830444336, 0.312163054943085, -39.3695869445801, 46.5498313903809, 8.31244945526123, -7.65981149673462, 0.277224600315094, 8.55222797393799, 0.199549213051796, 19.3295516967773, 66.4813995361328, 4.0, 0.722775399684906, 4.70137596130371, 73.1324615478516, 7.22671270370483, 2.0, 0.349945515394211, 0.650054514408112
InChI%3D1S%2FC2H4Cl2O%2Fc3-1-5-2-4%2Fh1-2H2, -0.325918287038803, 0.296396017074585, 167.130264282227, 151.991302490234, 24.007682800293, -0.089259959757328, 0.0502697341144085, -15.1389665603638, -104.007553100586, 94.5863571166992, 53.3348731994629, 198.593902587891, -28.4847793579102, 16.0421562194824, 295.113891601562, 0.542313277721405, -33.1910514831543, 44.5269355773926, 7.12882804870605, -9.09010696411133, 0.0752305239439011, 13.0196857452393, 0.240013495087624, 11.3491716384888, 48.5037002563477, 1.0, 0.924769461154938, 0.996349334716797, 30.1845455169678, 5.11939811706543, 0.0, 0.523719727993011, 0.476280242204666
InChI%3D1S%2FC12H10N2O%2Fc15-14-12-8-6-11%287-9-12%2913-10-4-2-1-3-5-10%2Fh1-9%2C13H, -0.418913513422012, 0.431068390607834, 229.151428222656, 235.800323486328, 5.47815227508545, -0.0336453281342983, 0.0338232666254044, 6.64889430999756, -194.774566650391, 200.426010131836, 106.544357299805, 395.200561523438, -15.6434535980225, 15.7261877059937, 459.473602294922, 0.30444672703743, -90.5607757568359, 31.3696403503418, 12.55006980896, -7.27345132827759, 0.0117821954190731, 1.6678055524826, 0.157541796565056, 30.7899303436279, 109.635772705078, 1.0, 0.988217830657959, 2.20609831809998, 93.1884231567383, 7.31191825866699, 1.0, 0.492849916219711, 0.507150113582611
InChI%3D1S%2FC13H19NO4S%2Fc1-3-9-14%2810-4-2%2919%2817%2C18%2912-7-5-11%286-8-12%2913%2815%2916%2Fh5-8H%2C3-4%2C9-10H2%2C1-2H3%2C%28H%2C15%2C16%29, -0.585478186607361, 1.00296354293823, 213.373260498047, 365.522766113281, 164.896102905273, -0.0640595480799675, 0.0339561700820923, 152.149505615234, -338.930999755859, 580.611633300781, 123.520935058594, 919.542602539062, -37.0838203430176, 19.6570911407471, 413.999938964844, 0.206293284893036, -196.205810546875, 56.740909576416, 30.1849327087402, -21.4676761627197, 0.284845799207687, 5.62237358093262, 0.182953238487244, 42.7570686340332, 211.599685668945, 5.0, 0.715154230594635, 1.61677074432373, 336.11376953125, 11.379412651062, 1.0, 0.368586510419846, 0.631413519382477
InChI%3D1S%2FC4H7NO2%2Fc1-2-4%287%295-3-6%2Fh2%2C6H%2C1%2C3H2%2C%28H%2C5%2C7%29, -0.442224472761154, 0.625200986862183, 130.053802490234, 183.865371704102, 139.096450805664, -0.109663031995296, 0.064008004963398, 53.8115730285645, -138.822738647461, 196.262588500977, 40.8263816833496, 335.085327148438, -34.4253273010254, 20.0933418273926, 174.822723388672, 0.350320219993591, -43.5791206359863, 54.518669128418, 8.97244930267334, -10.8067712783813, 0.443096369504929, 14.1370153427124, 0.205584391951561, 14.4115514755249, 57.7188682556152, 3.0, 0.556903600692749, 3.6383581161499, 61.6105918884277, 6.30768489837646, 2.0, 0.414290726184845, 0.585709273815155
InChI%3D1S%2FC2H6N2O%2Fc1-2%285%294-3%2Fh3H2%2C1H3%2C%28H%2C4%2C5%29, -0.300807446241379, 0.455432087182999, 126.576446533203, 191.640777587891, 110.294876098633, -0.103659264743328, 0.060989785939455, 65.064338684082, -95.7221145629883, 144.926345825195, 40.2788047790527, 240.648452758789, -32.9861640930176, 19.4080009460449, 207.922348022461, 0.45930016040802, -30.4604263305664, 52.3941650390625, 5.89924192428589, -10.4967660903931, 0.346602469682693, 23.0868129730225, 0.289791762828827, 10.5227575302124, 60.9833984375, 3.0, 0.653397500514984, 6.87236404418945, 46.1180572509766, 6.17596006393433, 2.0, 0.397767424583435, 0.602232575416565
InChI%3D1S%2FC6H13NO%2Fc1-2-3-4-5-6%287%298%2Fh2-5H2%2C1H3%2C%28H2%2C7%2C8%29, -0.198206961154938, 0.652426362037659, 82.9337997436523, 272.988372802734, 96.0287780761719, -0.0680293366312981, 0.0454052723944187, 190.054565429688, -70.5462493896484, 232.212997436523, 29.5179786682129, 302.759246826172, -24.2131481170654, 16.1607437133789, 259.893402099609, 0.409587323665619, -25.1089744567871, 40.3738899230957, 14.21169090271, -8.61799621582031, 0.269802749156952, 17.7884883880615, 0.257579475641251, 21.1303081512451, 97.1626129150391, 2.0, 0.730197250843048, 5.79505491256714, 82.6497497558594, 5.75196695327759, 2.0, 0.233011052012444, 0.766988933086395
InChI%3D1S%2FC12H10Cl2N2.2ClH%2Fc13-9-5-7%281-3-11%289%2915%298-2-4-12%2816%2910%2814%296-8%3B%3B%2Fh1-6H%2C15-16H2%3B2%2A1H, , , , , , , , , , , , , , , , , , , 13.4784841537476, , , , , 40.0415153503418, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC7H5N3O3S%2Fc8-7-9-4%283-14-7%295-1-2-6%2813-5%2910%2811%2912%2Fh1-3H%2C%28H2%2C8%2C9%29, , , , , , , , , , , , , , , , , , , 13.7644491195679, , , , , 25.5935516357422, , 2.0, , , , , 2.0, , 
InChI%3D1S%2FC2H5N%2Fc1-2-3-1%2Fh3H%2C1-2H2, -0.0287311039865017, 0.284841388463974, 18.8790092468262, 187.167282104492, 18.8790092468262, -0.0287311039865017, 0.0464495196938515, 168.288284301758, -5.91993761062622, 58.6905136108398, 3.88994979858398, 64.6104507446289, -5.91993761062622, 9.57075214385986, 187.167282104492, 1.0, -1.21978116035461, 15.4906892776489, 6.12603521347046, -1.21978116035461, 0.0916250795125961, 18.8790092468262, 0.389146417379379, 7.95396518707275, 38.5651245117188, 1.0, 0.908374905586243, 12.6203775405884, 12.0929622650146, 1.97201800346375, 1.0, 0.0916250795125961, 0.908374905586243
InChI%3D1S%2FC6H12N2O3%2Fc1-8%282%297-5%289%293-4-6%2810%2911%2Fh3-4H2%2C1-2H3%2C%28H%2C7%2C9%29%28H%2C10%2C11%29, -0.405027449131012, 0.922347187995911, 111.237190246582, 253.314468383789, 132.765182495117, -0.0878439247608185, 0.0456493087112904, 142.077270507812, -147.653427124023, 336.243194580078, 40.5517044067383, 483.896636962891, -32.0236473083496, 16.6415328979492, 231.786483764648, 0.261501520872116, -53.8273010253906, 48.6651802062988, 16.0564842224121, -11.6742744445801, 0.364187568426132, 8.90693092346191, 0.195351764559746, 23.167516708374, 92.3462142944336, 5.0, 0.635812401771545, 1.17341792583466, 122.578018188477, 6.06669807434082, 2.0, 0.305134236812592, 0.694865763187408
InChI%3D1S%2FC8H13NO2.ClH%2Fc1-9-5-3-4-7%286-9%298%2810%2911-2%3B%2Fh4H%2C3%2C5-6H2%2C1-2H3%3B1H, , , , , , , , , , , , , , , , , , , 20.5788974761963, , , , , 28.2991027832031, , 3.0, , , , , 0.0, , 
InChI%3D1S%2FC6H9N3O3%2Fc1-5-7-4-6%289%2811%2912%298%285%292-3-10%2Fh4%2C10H%2C2-3H2%2C1H3, -0.394371151924133, 0.854159295558929, 122.242935180664, 264.763122558594, 70.7625503540039, -0.0659486204385757, 0.046664297580719, 142.52018737793, -152.6240234375, 330.564819335938, 47.3087577819824, 483.188842773438, -25.5225143432617, 18.0593662261963, 316.243499755859, 0.315897226333618, -59.0664253234863, 43.5818786621094, 18.1076908111572, -9.87736797332764, 0.18284609913826, 10.0129861831665, 0.168025285005569, 24.9343090057373, 102.46492767334, 3.0, 0.817153871059418, 4.6686315536499, 127.930587768555, 6.98908376693726, 2.0, 0.31586828827858, 0.684131741523743
InChI%3D1S%2FMo.3H2O%2Fh%3B3%2A1H2, , , , , , , , , , , , , , , , , , , 0.811241984367371, , , , , 19.2067584991455, , 3.0, , , , , 3.0, , 
InChI%3D1S%2FC14H9NO2%2Fc15-8-5-6-11-12%287-8%2914%2817%2910-4-2-1-3-9%2810%2913%2811%2916%2Fh1-7H%2C15H2, -0.501903653144836, 0.723615825176239, 181.496109008789, 261.670654296875, 86.5211791992188, -0.0674693807959557, 0.0472095534205437, 80.1745376586914, -222.427017211914, 320.682464599609, 80.4330444335938, 543.109497070312, -29.9001865386963, 20.9217052459717, 356.645568847656, 0.246772617101669, -98.5722579956055, 50.821891784668, 11.0948629379272, -13.250768661499, 0.195233911275864, 4.69516229629517, 0.158551320433617, 33.3451385498047, 115.963729858398, 3.0, 0.804766058921814, 1.2515424489975, 142.115814208984, 9.271803855896, 1.0, 0.409543603658676, 0.590456426143646
InChI%3D1S%2FC11H7N3O3%2Fc15-14%2816%2911-5-4-9%2817-11%298-7-12-10-3-1-2-6-13%288%2910%2Fh1-7H, -0.582376658916473, 0.635669529438019, 228.333877563477, 249.228530883789, 51.8456153869629, -0.0546002462506294, 0.0395911335945129, 20.8946590423584, -278.121215820312, 303.571868896484, 109.043678283691, 581.693054199219, -26.0750255584717, 18.9072380065918, 425.716796875, 0.244399026036263, -132.820236206055, 44.9822616577148, 14.1244487762451, -12.4524526596069, 0.108563013374805, 0.518266439437866, 0.193092212080956, 29.7335510253906, 119.022178649902, 2.0, 0.891436994075775, 1.48775994777679, 144.974517822266, 9.02938556671143, 0.0, 0.478123635053635, 0.521876394748688
InChI%3D1S%2FC6H4O2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4H, -0.283978462219238, 0.338539034128189, 152.651245117188, 181.980026245117, 97.1129302978516, -0.0858154371380806, 0.060001615434885, 29.3287792205811, -95.0280685424805, 113.285751342773, 51.0818824768066, 208.313827514648, -28.7165279388428, 20.0784168243408, 237.518341064453, 0.465003460645676, -31.7993640899658, 48.7949447631836, 6.28882789611816, -9.60944843292236, 0.290208756923676, 22.5789241790771, 0.286902904510498, 14.8311719894409, 60.8962097167969, 2.0, 0.709791243076324, 10.2046852111816, 37.9089546203613, 6.7188663482666, 0.0, 0.456177473068237, 0.543822526931763
