SMILES,WT.unity,BCUTp-1h,BCUTw-1h,BCUTc-1h,WV.unity,Wnu1.unity,BCUTp-1l,BCUTw-1l,Wnu2.unity,BCUTc-1l,WA.unity,Weta2.unity,Wlambda3.unity,Wlambda1.unity,WD.unity,WK.unity,Weta3.unity,Weta1.unity,Wlambda2.unity
InChI%3D1S%2FC6H7ClN.HI%2Fc1-8-5-3-2-4-6%288%297%3B%2Fh2-5H%2C1H3%3B1H%2Fq%2B1%3B%2Fp-1,,8.34213638305664,126.904472351074,0.151382058858871,,,5.78997755050659,11.9935512542725,,-0.365228414535522,,,,,,,,,
InChI%3D1S%2FC8H10O2%2Fc9-6-7-10-8-4-2-1-3-5-8%2Fh1-5%2C9H%2C6-7H2,8.36094760894775,7.7158203125,15.9959182739258,0.10528577119112,23.2343578338623,0.0306409895420074,3.8363950252533,11.8500003814697,0.186039984226227,-0.393394947052002,12.2635669708252,0.473873436450958,6.54928922653198,0.256187707185745,1.34818053245544,0.337489277124405,0.598805785179138,0.275501310825348,1.55547058582306
InChI%3D1S%2FC18H39O7P%2Fc1-4-7-10-20-13-16-23-26%2819%2C24-17-14-21-11-8-5-2%2925-18-15-22-12-9-6-3%2Fh4-18H2%2C1-3H3,16.8962745666504,6.55199337005615,30.973762512207,0.454174518585205,237.493530273438,0.195558533072472,3.47019100189209,11.8900003433228,0.265086442232132,-0.379668653011322,85.7283325195312,0.501961469650269,9.11309051513672,3.3042106628418,1.3983998298645,0.154516264796257,0.467835545539856,0.428602904081345,4.47897338867188
InChI%3D1S%2FC9H10O3%2Fc1-11-8-4-3-7%286-10%299%285-8%2912-2%2Fh3-6H%2C1-2H3,9.23891735076904,8.33697605133057,15.998703956604,0.152397245168686,31.6701068878174,0.0158239286392927,3.96684646606445,11.9962692260742,0.329405337572098,-0.377073138952255,19.7396697998047,0.509583473205566,6.04937267303467,0.146195977926254,1.24889481067657,0.241078048944473,0.557483017444611,0.181828379631042,3.04334878921509
InChI%3D1S%2FC2Cl6%2Fc3-1%284%2C5%292%286%2C7%298,3.56451725959778,12.6744661331177,34.9739570617676,0.357137441635132,9.29221057891846,0.284946382045746,8.03598403930664,11.998706817627,0.284958332777023,-0.136371359229088,4.1460394859314,0.500000417232513,1.53308212757111,1.01569628715515,1.88402760028839,0.0725714564323425,0.884060978889465,0.49996629357338,1.01573896408081
InChI%3D1S%2FC5H8F4O%2Fc1-4%282%2C10%295%288%2C9%293%286%297%2Fh3%2C10H%2C1-2H3,8.59711837768555,7.34725427627563,19.0020351409912,0.33463653922081,38.2509422302246,0.135551363229752,3.15900444984436,11.9975595474243,0.196332797408104,-0.383757025003433,18.355676651001,0.49974736571312,5.74387121200562,1.16535103321075,1.36997663974762,0.251086890697479,0.386380672454834,0.483848631381989,1.68789637088776
InChI%3D1S%2FC15H24O%2Fc1-10-8-11%2814%282%2C3%294%2913%2816%2912%289-10%2915%285%2C6%297%2Fh8-9%2C16H%2C1-7H3,22.3473949432373,10.7237062454224,15.9949188232422,0.0809597671031952,207.147994995117,0.0502006858587265,6.2446436882019,11.8900003433228,0.203595578670502,-0.359840601682663,99.6836242675781,0.494719088077545,16.6757106781006,1.12185454368591,1.02537453174591,0.309652805328369,0.139307677745819,0.391347795724869,4.5498309135437
InChI%3D1S%2FC6H6O2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4%2C7-8H,5.00473308563232,6.95473098754883,15.9982585906982,0.126760989427567,11.1832513809204,1.66244802812798e-07,4.70625352859497,11.9963550567627,0.442321747541428,-0.382762879133224,6.1785135269165,0.584676504135132,2.79102993011475,8.32010812246153e-07,1.30256772041321,0.16825857758522,0.563982427120209,0.153908848762512,2.21370220184326
InChI%3D1S%2FC7H5Cl2NO%2Fc8-4-2-1-3-5%289%296%284%297%2810%2911%2Fh1-3H%2C%28H2%2C10%2C11%29,6.82735252380371,10.2648811340332,34.9701538085938,0.168539822101593,20.1028060913086,0.043328270316124,5.33533525466919,11.9985513687134,0.275834053754807,-0.344606131315231,10.6859312057495,0.345147967338562,4.64831876754761,0.295817375183105,1.14672756195068,0.260628253221512,0.556509137153625,0.245070427656174,1.88321626186371
InChI%3D1S%2FC19H12O6%2Fc20-16-10-5-1-3-7-14%2810%2924-18%2822%2912%2816%299-13-17%2821%2911-6-2-4-8-15%2811%2925-19%2813%2923%2Fh1-8%2C20-21H%2C9H2,15.7086172103882,10.2236175537109,16.0008010864258,0.273719310760498,113.523094177246,0.11243312060833,4.93945121765137,11.9961566925049,0.144252449274063,-0.410923898220062,51.083610534668,0.467437505722046,11.6764421463013,1.76616883277893,1.3998703956604,0.307485818862915,0.526334762573242,0.406098157167435,2.26600646972656
InChI%3D1S%2FC2H2ClN%2Fc3-1-2-4%2Fh1H2,2.19463133811951,6.01425075531006,34.9693794250488,0.180691674351692,3.64331674575806,0.121733903884888,3.68024802207947,11.998706817627,0.239521086215973,-0.26073494553566,1.25182092189789,0.385735630989075,1.4018098115921,0.267161041498184,1.18777203559875,0.229058757424355,0.468703120946884,0.333333343267441,0.525660455226898
InChI%3D1S%2FC7H5NO4%2Fc9-6%2810%294-2-1-3-5%288-4%297%2811%2912%2Fh1-3H%2C%28H%2C9%2C10%29%28H%2C11%2C12%29,7.91486930847168,7.97807693481445,15.9992866516113,0.327826142311096,27.0833854675293,0.0430112704634666,4.06132793426514,11.996319770813,0.301322281360626,-0.345056593418121,14.9551658630371,0.520705103874207,5.18951416015625,0.340428560972214,1.41934132575989,0.241749823093414,0.589663505554199,0.308972716331482,2.38492655754089
InChI%3D1S%2FC12H10O%2Fc13-12-9-5-4-8-11%2812%2910-6-2-1-3-7-10%2Fh1-9%2C13H,9.50948619842529,9.63482570648193,15.9949178695679,0.0926062166690826,39.8880805969238,0.111352153122425,5.38322877883911,11.8500003814697,0.15740379691124,-0.359803706407547,19.3569240570068,0.284387916326523,6.95375537872314,1.0589017868042,1.10700452327728,0.298433035612106,0.547459423542023,0.275157243013382,1.49682927131653
InChI%3D1S%2FC13H29NO4%2Fc1-6-15-12%2816-7-2%2910-14%285%2911-13%2817-8-3%2918-9-4%2Fh12-13H%2C6-11H2%2C1-5H3,2.64567947387695,4.58593988418579,15.9982576370239,0.0917550921440125,5.07280874252319,0.136578693985939,3.43122100830078,11.9966878890991,0.296487540006638,-0.418353050947189,2.00198769569397,0.484036445617676,1.49992501735687,0.361343443393707,1.37350249290466,0.175200328230858,0.595723092556,0.29374286532402,0.784411013126373
InChI%3D1S%2FC10H12O%2Fc1-8%282%2910-5-3-9%287-11%294-6-10%2Fh3-8H%2C1-2H3,8.13832378387451,8.93419551849365,15.9949169158936,0.149784415960312,34.2238464355469,0.12771275639534,3.87368440628052,11.8500003814697,0.2087142765522,-0.297409385442734,16.5514144897461,0.464261412620544,5.40037202835083,1.03936779499054,1.33090937137604,0.247679725289345,0.456804215908051,0.409843772649765,1.6985844373703
InChI%3D1S%2FC7H14O%2Fc1-4-6%282%297%283%295-8%2Fh5-7H%2C4H2%2C1-3H3,5.76801633834839,8.34525680541992,16.0059242248535,0.209007367491722,20.385950088501,0.162933126091957,3.8460476398468,11.9886627197266,0.280781954526901,-0.388755083084106,9.73416328430176,0.52784651517868,3.20866060256958,0.939800918102264,1.52807748317719,0.167213693261147,0.54694390296936,0.453287094831467,1.61955487728119
InChI%3D1S%2FC16H25NO2%2Fc1-3-4-5-6-7-10-13-19-16-12-9-8-11-15%2816%2917-14%282%2918%2Fh8-9%2C11-12H%2C3-7%2C10%2C13H2%2C1-2H3%2C%28H%2C17%2C18%29,15.899169921875,9.12443447113037,15.9982633590698,0.156706288456917,186.5771484375,0.180710658431053,4.78816223144531,11.9961776733398,0.231578066945076,-0.37256532907486,71.8298187255859,0.527687966823578,9.34412097930908,2.87314963340759,1.54136645793915,0.190783441066742,0.601103544235229,0.412575006484985,3.68189907073975
InChI%3D1S%2FC4H9Br%2Fc1-2-3-4-5%2Fh2-4H2%2C1H3,4.32121658325195,7.93279647827148,78.9185180664062,0.0853820443153381,9.46055793762207,0.103859700262547,5.20174741744995,11.9988651275635,0.174140602350235,-0.196192249655724,4.08567667007446,0.697172582149506,3.11991715431213,0.448800265789032,1.79098439216614,0.291499763727188,0.522467255592346,0.571344554424286,0.752499282360077
InChI%3D1S%2FC9H16O2%2Fc1-3-5-6-7-8-11-9%2810%294-2%2Fh4H%2C2-3%2C5-8H2%2C1H3,12.8046350479126,7.12228536605835,15.9959192276001,0.285381853580475,43.0606002807617,0.052451204508543,4.11067056655884,11.789999961853,0.0945628136396408,-0.312303423881531,21.3737888336182,0.455261558294296,10.9221744537354,0.671618521213531,1.36060404777527,0.389739483594894,0.550329208374023,0.355013310909271,1.21084237098694
InChI%3D1S%2FC10H22N2%2Fc1-9%282%2C11%298-4-6-10%283%2C12%297-5-8%2Fh8H%2C4-7%2C11-12H2%2C1-3H3,8.38102626800537,9.90719699859619,14.0040845870972,0.059488620609045,36.5696983337402,0.149232909083366,6.29935789108276,11.8999996185303,0.182364881038666,-0.326083183288574,17.4800109863281,0.488518744707108,5.60189628601074,1.25072491168976,1.48854601383209,0.251301646232605,0.546902537345886,0.453124701976776,1.52840483188629
InChI%3D1S%2FC12H8F2O%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8H,10.5931482315063,8.27877044677734,18.9994068145752,0.126470625400543,40.3582153320312,0.0757412388920784,3.96604681015015,11.8500003814697,0.137731358408928,-0.309935867786407,20.0117092132568,0.530913472175598,8.33180141448975,0.802338123321533,1.62871527671814,0.33989554643631,0.564526975154877,0.53327488899231,1.45900857448578
InChI%3D1S%2FC5H10O%2Fc1-2-3-4-5-6%2Fh5H%2C2-4H2%2C1H3,5.2287073135376,6.45900869369507,16.0059242248535,0.206328898668289,11.7247638702393,0.0832732990384102,3.36823153495789,11.9887399673462,0.145718991756439,-0.389461129903793,5.15864944458008,0.588053584098816,4.03137397766113,0.435411691665649,1.61540722846985,0.328255772590637,0.521485030651093,0.505868554115295,0.761922001838684
InChI%3D1S%2FC8H10N2O3%2Fc1-2-13-6-3-4-7%289%298%285-6%2910%2811%2912%2Fh3-5H%2C2%2C9H2%2C1H3,10.9759149551392,8.24479961395264,16.0169334411621,0.179482787847519,42.4884948730469,0.0153316771611571,3.69651508331299,11.9989995956421,0.315093904733658,-0.370866566896439,27.2354679107666,0.235737413167953,7.34919166564941,0.168279185891151,0.973870456218719,0.252180814743042,0.496623277664185,0.241509795188904,3.45844388008118
InChI%3D1S%2FC8H18S2%2Fc1-9-7-5-3-4-6-8-10-2%2Fh3-8H2%2C1-2H3,10.2629079818726,8.79827690124512,31.973424911499,0.0408639125525951,60.5892715454102,0.0994800925254822,6.87114000320435,11.9984741210938,0.34713876247406,-0.22370083630085,29.6689968109131,0.442160040140152,5.67930030822754,1.02095508575439,1.52199256420135,0.165035858750343,0.566355109214783,0.513477385044098,3.56265330314636
InChI%3D1S%2FC3H7Br%2Fc1-2-3-4%2Fh2-3H2%2C1H3,3.16537952423096,7.61915254592896,78.9185180664062,0.0851667299866676,6.39428853988647,0.135697975754738,5.27649784088135,11.9988794326782,0.223898231983185,-0.196245178580284,2.61180949211121,0.66149765253067,2.02712106704712,0.42953559756279,1.67324006557465,0.230302840471268,0.466376572847366,0.545365810394287,0.70872288942337
InChI%3D1S%2FC6H12%2Fc1-2-4-6-5-3-1%2Fh1-6H2,4.15404272079468,6.65383243560791,12.1000823974609,0.0472849607467651,11.5492897033691,0.161037519574165,6.4537501335144,11.8999996185303,0.407934963703156,-0.152797445654869,5.36552762985229,0.506221771240234,1.7905068397522,0.668956756591797,1.42193102836609,0.0732706338167191,0.520222246646881,0.395487010478973,1.69457936286926
InChI%3D1S%2FC3H5N%2Fc1-2-3-4%2Fh2H2%2C1H3,2.69311332702637,5.30650424957275,14.0499544143677,0.289082765579224,5.04410076141357,0.1296476572752,3.42657351493835,11.9530916213989,0.254188567399979,-0.436813324689865,1.95436203479767,0.613296151161194,1.65939879417419,0.349155813455582,1.49842405319214,0.212122827768326,0.440690249204636,0.444437652826309,0.684558570384979
InChI%3D1S%2FC5H4ClNO%2Fc6-5-4%288%292-1-3-7-5%2Fh1-3%2C8H,4.56747674942017,8.1064624786377,34.9693794250488,0.227167025208473,9.58977794647217,2.32538543976091e-09,4.9998083114624,11.9985771179199,0.403776496648788,-0.357007056474686,5.02230167388916,0.48409304022789,2.72323679924011,1.06211430761505e-08,1.42629182338715,0.197167620062828,0.547919452190399,0.394279360771179,1.84423971176147
InChI%3D1S%2FC12H17NO%2Fc1-4-13%285-2%2912%2814%2911-8-6-7-10%283%299-11%2Fh6-9H%2C4-5H2%2C1-3H3,11.1425800323486,9.46438503265381,15.9949178695679,0.233666390180588,60.4825019836426,0.099369041621685,5.37380027770996,11.8500003814697,0.212269648909569,-0.274719625711441,29.2530307769775,0.518112182617188,7.67012071609497,1.10722756385803,1.47744691371918,0.266270965337753,0.571446180343628,0.387888580560684,2.36523175239563
InChI%3D1S%2FC5H12O%2Fc1-5%282%2C3%296-4%2Fh1-4H3,4.54573678970337,7.49042320251465,15.9949159622192,0.13202939927578,14.0052080154419,0.235134929418564,4.65437078475952,11.8900003433228,0.273287534713745,-0.378271877765656,6.49230432510376,0.442522644996643,2.23458218574524,1.06886148452759,1.46915674209595,0.118683159351349,0.482839912176132,0.543794214725494,1.24229311943054
InChI%3D1S%2FC12H10N2O%2Fc15-12-8-6-11%287-9-12%2914-13-10-4-2-1-3-5-10%2Fh1-9%2C15H%2Fb14-13-,15.4021968841553,8.43601417541504,15.9949188232422,0.103810422122478,42.9938774108887,0.00107714126352221,4.72754430770874,11.8500003814697,0.130531385540962,-0.360438227653503,27.1455631256104,0.522840619087219,13.3751363754272,0.016590341925621,1.65007245540619,0.401293605566025,0.615196645259857,0.512035131454468,2.01047015190125
InChI%3D1S%2FC4H6Cl2%2Fc1-4%282-5%293-6%2Fh1-3H2,3.93522095680237,8.38400459289551,34.9701538085938,0.114282250404358,10.1000118255615,0.129453167319298,5.57416152954102,11.9985990524292,0.415559828281403,-0.211416080594063,4.67318964004517,0.505723297595978,1.79047453403473,0.509426832199097,1.4510725736618,0.0912402644753456,0.609404981136322,0.33594423532486,1.63531970977783
InChI%3D1S%2FC10H19O6PS2%2Fc1-5-15-9%2811%297-8%2810%2812%2916-6-2%2919-17%2818%2C13-3%2914-4%2Fh8H%2C5-7H2%2C1-4H3,18.5415439605713,11.6161298751831,31.9730739593506,0.275514662265778,181.66291809082,0.0764337778091431,4.69878768920898,11.9962491989136,0.246948778629303,-0.355016529560089,81.7122497558594,0.372179925441742,12.5455312728882,1.41720020771027,1.31193900108337,0.257463067770004,0.456912815570831,0.482846260070801,4.57881164550781
InChI%3D1S%2FC10H16%2Fc1-7-2-9-4-8%281%295-10%283-7%296-9%2Fh7-10H%2C1-6H2,5.24916362762451,8.79258155822754,12.1001720428467,0.0567212253808975,19.7905502319336,0.333327203989029,8.05116748809814,11.8999996185303,0.333333075046539,-0.143577560782433,9.18457221984863,0.490627080202103,1.74975478649139,1.74968898296356,1.41989195346832,4.79977143186261e-06,0.485876739025116,0.443388104438782,1.74971973896027
InChI%3D1S%2FC8H12N2%2Fc9-7-5-3-1-2-4-6-8-10%2Fh1-6H2,9.35406589508057,7.23877906799316,14.0499849319458,0.289342850446701,22.4257373809814,0.0453201606869698,3.74777150154114,11.9530277252197,0.0857758969068527,-0.436738908290863,10.3070888519287,0.718690454959869,8.12778472900391,0.423927783966064,1.74320685863495,0.401677966117859,0.47911924123764,0.545397162437439,0.802353322505951
InChI%3D1S%2FC8H6Cl2O%2Fc1-5%2811%297-3-2-6%289%294-8%287%2910%2Fh2-4H%2C1H3,6.88208627700806,9.71594715118408,34.9701538085938,0.161591619253159,20.9447650909424,0.0591393262147903,4.74146509170532,11.9985437393188,0.247211888432503,-0.293960005044937,10.7571144104004,0.411585748195648,4.77375078201294,0.407001942396164,1.16483151912689,0.27023658156395,0.524013340473175,0.229232430458069,1.70133352279663
InChI%3D1S%2FC6H12O%2Fc1-3-4-5-6%282%297%2Fh3-5H2%2C1-2H3,6.56222820281982,6.85989284515381,16.0059242248535,0.21528472006321,17.2860851287842,0.0924292653799057,4.01674032211304,11.9886989593506,0.13265036046505,-0.385159432888031,8.0389518737793,0.418667316436768,5.08520412445068,0.606541931629181,1.34121882915497,0.331190288066864,0.568897187709808,0.353654265403748,0.870481967926025
InChI%3D1S%2FC12H11N%2Fc1-3-7-11%288-4-1%2913-12-9-5-2-6-10-12%2Fh1-10%2C13H,10.4574117660522,8.9124870300293,14.003080368042,0.0982943549752235,39.0207366943359,0.055080521851778,6.57588672637939,11.8500003814697,0.171608358621597,-0.258825659751892,20.2041511535645,0.541363537311554,8.08683300018311,0.575999677181244,1.54928517341614,0.329983353614807,0.5667325258255,0.441189110279083,1.79457926750183
InChI%3D1S%2FC9H12O%2Fc1-6-4-7%282%299%2810%298%283%295-6%2Fh4-5%2C10H%2C1-3H3,7.88847398757935,8.40092277526855,15.9949169158936,0.114063680171967,27.3654747009277,0.0271303858608007,5.30152559280396,11.8500003814697,0.463125199079514,-0.359882533550262,16.3329772949219,0.505521297454834,4.02110576629639,0.21401734650135,1.28599452972412,0.132308319211006,0.50774884223938,0.272724449634552,3.65335083007812
InChI%3D1S%2FC8H19O2PS3%2Fc1-4-9-11%2812%2C10-5-2%2914-8-7-13-6-3%2Fh4-8H2%2C1-3H3,15.7482862472534,11.9415817260742,31.9740753173828,0.218535959720612,140.691635131836,0.135156288743019,5.27461910247803,11.8900003433228,0.180788785219193,-0.322622269392014,59.6605682373047,0.518133342266083,10.7726936340332,2.12847995758057,1.32480835914612,0.263041198253632,0.372501730918884,0.434173285961151,2.84711360931396
InChI%3D1S%2FC12H16O%2Fc13-12-9-5-4-8-11%2812%2910-6-2-1-3-7-10%2Fh1-3%2C6-7%2C11-13H%2C4-5%2C8-9H2%2Ft11%3F%2C12-%2Fm1%2Fs1,8.6153736114502,9.94519519805908,15.9949178695679,0.0901490598917007,40.0863037109375,0.140263929963112,5.45541620254517,11.8500003814697,0.212150111794472,-0.391886323690414,19.1481380462646,0.473594456911087,5.57919502258301,1.20842611789703,1.33680725097656,0.235689461231232,0.482844978570938,0.38036772608757,1.82775259017944
InChI%3D1S%2FC9H9N%2Fc1-4-7-10%288-5-2%299-6-3%2Fh1-3H%2C7-9H2,6.77903318405151,8.46587944030762,14.0030784606934,0.205989316105843,27.1490268707275,0.18501490354538,4.49287557601929,11.6899995803833,0.216951429843903,-0.414708852767944,12.8917760848999,0.158878460526466,4.05409002304077,1.25422215461731,0.921758592128754,0.1985252648592,0.335553139448166,0.427326947450638,1.47072088718414
InChI%3D1S%2FC4H11NO%2Fc1-2-5-3-4-6%2Fh5-6H%2C2-4H2%2C1H3,5.73095607757568,6.14142084121704,15.9979429244995,0.0815775692462921,14.0368480682373,0.0949151888489723,3.82463073730469,11.9964618682861,0.141670718789101,-0.419851034879684,6.37366962432861,0.480402380228043,4.37509250640869,0.543954789638519,1.53807973861694,0.322560578584671,0.601929783821106,0.455747574567795,0.811908662319183
InChI%3D1S%2FC6H10%2Fc1-3-5-6-4-2%2Fh3-6H%2C1-2H3,5.82550430297852,6.9001350402832,12.1100749969482,0.0451093055307865,15.391282081604,0.0677357539534569,5.24821901321411,11.8900003433228,0.220283910632133,-0.178678497672081,7.46553564071655,0.470850586891174,4.14764451980591,0.394594937562943,1.53385937213898,0.283985257148743,0.601831197738647,0.46117752790451,1.28326487541199
InChI%3D1S%2FC8H18S2%2Fc1-7%282%2C3%299-10-8%284%2C5%296%2Fh1-6H3,9.7291374206543,11.697413444519,31.973072052002,0.099470466375351,43.2828788757324,0.128792196512222,7.7711353302002,11.8900003433228,0.148867398500443,-0.131098002195358,20.7995166778564,0.502169847488403,7.02774906158447,1.2530369758606,1.69896674156189,0.29175528883934,0.682008981704712,0.514787912368774,1.44835138320923
InChI%3D1S%2FC13H8Cl2O2%2Fc14-12-5-4-11%287-13%2812%2915%2917-10-3-1-2-9%286-10%298-16%2Fh1-8H,11.5776033401489,9.71545124053955,34.970157623291,0.150267899036407,59.2572937011719,0.0971596837043762,3.9345874786377,11.9985208511353,0.172745227813721,-0.310205847024918,28.6633224487305,0.342629820108414,8.45275115966797,1.12487626075745,1.22029507160187,0.297571301460266,0.565331935882568,0.31233337521553,1.99997580051422
InChI%3D1S%2FC10H15N%2Fc1-2-3-4-9-5-7-10%2811%298-6-9%2Fh5-8H%2C2-4%2C11H2%2C1H3,11.3304300308228,8.73744487762451,14.0030794143677,0.0996189117431641,39.281494140625,0.0656934678554535,5.21565723419189,11.8500003814697,0.108542621135712,-0.302477806806564,19.3862571716309,0.392739683389664,9.35626029968262,0.744335234165192,1.36940538883209,0.369322925806046,0.552344799041748,0.424320906400681,1.22983455657959
InChI%3D1S%2FC14H18O4%2Fc1-3-17-13%2815%2912%2814%2816%2918-4-2%2910-11-8-6-5-7-9-11%2Fh5-9%2C12H%2C3-4%2C10H2%2C1-2H3,13.3066635131836,9.69822788238525,15.9979286193848,0.275930345058441,86.2268600463867,0.088854119181633,4.80378913879395,11.8900003433228,0.219060137867928,-0.316265761852264,41.1800918579102,0.478249788284302,9.20935249328613,1.18235182762146,1.34492754936218,0.26906430721283,0.472088187932968,0.394589573144913,2.91495943069458
InChI%3D1S%2FC14H26O4%2Fc1-3-5-11-17-13%2815%299-7-8-10-14%2816%2918-12-6-4-2%2Fh3-12H2%2C1-2H3,20.2522029876709,7.43921947479248,15.9979286193848,0.262564897537231,277.210479736328,0.101032570004463,4.30170965194702,11.8900003433228,0.28767254948616,-0.316609382629395,109.378326416016,0.497536808252335,12.3800668716431,2.04613208770752,1.31559610366821,0.208471149206161,0.486000955104828,0.33205834031105,5.82600259780884
