SMILES,nAtomLC,MDEC-14,khs.tN,AMR,XLogP,WNSA-1,MDEC-44,apol,nHBAcc,RNCG,WNSA-2,WPOL,naAromAtom,khs.ssCH2,PPSA-1,WNSA-3,TPSA,TopoPSA,topoShape,RPCG,VAdjMat,PPSA-2,SP-0,ATSm1,MDEN-22,PPSA-3,SP-1,ATSm2,nHBDon,SC-3,ATSp1,SP-2,ATSm3,MDEN-23,LipinskiFailures,SC-4,khs.aasC,ATSp2,SP-3,ATSm4,MDEO-22,DPSA-1,SC-5,ATSp3,SP-4,ATSm5,nAtom,C1SP2,RHSA,DPSA-2,MLogP,khs.dNH,SC-6,ATSp4,SP-5,C1SP3,DPSA-3,MDEC-22,ATSp5,SP-6,MDEC-23,PetitjeanNumber,SP-7,ALogp2,MDEC-24,khs.sCH3,khs.sBr,RNCS,khs.dssC,khs.aaNH,VPC-4,khs.dO,khs.dsN,khs.sF,VPC-5,FPSA-1,VPC-6,FPSA-2,nAtomLAC,RPCS,PNSA-1,FPSA-3,khs.aaN,PNSA-2,SPC-4,khs.aasN,SPC-5,MDEN-33,khs.sCl,khs.aaCH,khs.ddsN,PNSA-3,RPSA,SPC-6,khs.ssO,nAromBond,ALogP,khs.ssssC,khs.ssNH,khs.aaS,VCH-3,MDEC-33,Kier1,ATSc1,khs.ssS,MDEC-34,Kier2,ATSc2,khs.dsCH,VCH-4,VCH-5,VP-0,Kier3,ATSc3,bpol,VP-1,VCH-6,fragC,VC-3,ATSc4,VP-2,khs.sOH,VCH-7,khs.sssN,ATSc5,C3SP2,THSA,ECCEN,VP-3,SCH-3,MDEN-11,VC-4,C3SP3,WPSA-1,nB,nAtomP,VP-4,SCH-4,MDEN-12,VC-5,khs.ddssS,WPSA-2,VP-5,SCH-5,WPATH,MDEN-13,VC-6,MDEO-11,WPSA-3,FNSA-1,VP-6,SCH-6,MDEO-12,FNSA-2,VP-7,MDEC-11,khs.sNH2,SCH-7,C2SP2,FNSA-3,C2SP3,khs.sssCH,MDEC-12,khs.aaaC,Zagreb,MDEC-13,nRotB,nHBDon
InChI%3D1S%2FC24H21I6N5O8%2Fc1-7%2837%2935%283%2920-17%2829%2910%2821%2839%2931-2%2913%2825%2911%2818%2820%2930%2923%2841%2933-6-8%2838%2934-19-15%2827%299%2822%2840%2932-4-5-36%2914%2826%2912%2816%2819%2928%2924%2842%2943%2Fh36H%2C4-6H2%2C1-3H3%2C%28H%2C31%2C39%29%28H%2C32%2C40%29%28H%2C33%2C41%29%28H%2C34%2C38%29%28H%2C42%2C43%29,7.0,0.0,0.0,165.145401000977,4.76200008392334,607.541015625,0.0,100.258651733398,13.0,0.095950223505497,-2493.7001953125,81.0,12.0,3.0,406.754272460938,-89.2313690185547,354.1220703125,208.199996948242,1.0,0.0713310390710831,6.42626476287842,1669.55517578125,32.9194030761719,714.827697753906,0.895091474056244,41.0563812255859,20.0239582061768,105.880294799805,6.0,3.70123744010925,6014.6162109375,18.453010559082,186.817611694336,0.560165882110596,3.0,0.0,12.0,7170.76220703125,15.267915725708,326.047912597656,0.0,-195.413909912109,1.40204858779907,10533.5771484375,12.9381484985352,1075.60595703125,64.0,6.0,0.649009644985199,4141.2021484375,2.00999999046326,0.0,0.0,12464.64453125,8.63334941864014,4.0,129.498626708984,0.721124768257141,11476.0673828125,6.2240629196167,8.37911033630371,0.5,3.86078405380249,40.1284255981445,0.0,3.0,0.0,3.3992965221405,6.0,0.0,7.05524492263794,2.0,4.0,0.0,16.5115413665771,0.403157114982605,20.0811882019043,1.65479040145874,2.0,1.39531075954437,602.168151855469,0.0406932979822159,0.0,-2471.64697265625,9.21773719787598,0.0,16.4107704162598,0.0,0.0,0.0,0.0,-88.4422454833984,0.350990355014801,23.6386318206787,0.0,12.0,6.33470010757446,0.0,0.0,0.0,0.0,32.9791679382324,39.1797523498535,1.1933182477951,0.0,0.0,17.23681640625,-0.561801433563232,0.0,0.0,0.0,35.0699424743652,8.87831974029541,0.0797773823142052,53.6733474731445,17.8945827484131,0.03125,2419.18994140625,2.73284530639648,-0.00813089683651924,14.5808029174805,6.0,0.282925069332123,1.0,-0.285232931375504,0.0,654.800415039062,1234.0,11.8230743408203,0.0,0.0,0.0,4.0,410.383514404297,44.0,15.0,12.5703363418579,0.0,0.0,1.03984427452087,0.0,1684.45166015625,4.84261178970337,0.0,6750.0,0.0,0.0,3.11900782585144,41.4227066040039,0.596842885017395,3.7403028011322,0.0740740746259689,0.0,-2.44978880882263,1.27139139175415,0.543690204620361,0.0,0.35532808303833,0.0,-0.0876601040363312,8.0,0.0,0.714780747890472,0.0,216.0,7.86578750610352,11.0,6.0
InChI%3D1S%2FC15H14O3%2Fc1-11%2815%2816%2917%2912-6-5-9-14%2810-12%2918-13-7-3-2-4-8-13%2Fh2-11H%2C1H3%2C%28H%2C16%2C17%29,5.0,0.0,0.0,18.1924991607666,4.62799978256226,115.101760864258,0.0,38.1411018371582,2.0,0.235348165035248,-161.910049438477,24.0,12.0,0.0,330.346160888672,-16.5849475860596,110.083763122559,46.5299987792969,1.0,0.189181610941887,5.16992521286011,464.687622070312,12.9578189849854,20.3234062194824,0.0,22.8841018676758,8.66470336914062,20.3283672332764,1.0,1.10069835186005,1004.67913818359,7.63558292388916,27.7670211791992,0.0,0.0,0.0,3.0,1131.67297363281,6.00991868972778,26.6567363739014,0.0,118.181312561035,0.288675129413605,1465.82800292969,4.46276521682739,22.3246440887451,32.0,1.0,0.797084748744965,763.13330078125,2.77999997138977,0.0,0.0,1381.33251953125,3.46796441078186,1.0,53.4548149108887,11.205099105835,1121.68823242188,2.02361011505127,13.1222763061523,0.5,1.41309106349945,0.00982080958783627,0.0,1.0,0.0,4.97321653366089,1.0,0.0,0.837117731571198,1.0,0.0,0.0,0.870868921279907,0.608920633792877,0.889549314975739,0.856549680233002,3.0,0.600900173187256,212.164840698242,0.0421818196773529,0.0,-298.445648193359,2.44638299942017,0.0,3.10320067405701,0.0,0.0,9.0,0.0,-30.5707130432129,0.202915266156197,3.98679733276367,1.0,12.0,-0.09910000115633,0.0,0.0,0.0,0.0,3.92513632774353,14.4099721908569,0.348888039588928,0.0,0.0,6.96320009231567,-0.162921518087387,0.0,0.0,0.0,10.0372133255005,4.26666688919067,-0.013506855815649,18.178897857666,5.72273063659668,0.0598527938127518,783.030029296875,0.429349988698959,0.0179516430944204,4.04753017425537,1.0,0.0404723063111305,0.0,-0.000218059838516638,0.0,432.42724609375,291.0,2.70742535591125,0.0,0.0,0.0,2.0,179.216430664062,19.0,13.0,1.61457180976868,0.0,0.0,0.0744648352265358,0.0,252.09814453125,1.02747082710266,0.0,650.0,0.0,0.0,0.5,12.4148769378662,0.3910793364048,0.45199716091156,0.185395404696465,0.333333343267441,-0.55011910200119,0.264808684587479,0.0,0.0,0.179206877946854,0.0,-0.056350402534008,11.0,1.0,1.61861479282379,0.0,88.0,2.00685381889343,4.0,1.0
InChI%3D1S%2FC19H27N5O3%2Fc1-4-6-17%2825%2923-7-5-8-24%2810-9-23%2919-21-14-12-16%2827-3%2915%2826-2%2911-13%2814%2918%2820%2922-19%2Fh11-12H%2C4-10H2%2C1-3H3%2C%28H2%2C20%2C21%2C22%29,5.0,0.0,0.0,75.4775009155273,1.52900004386902,94.9355697631836,0.0,60.6829986572266,6.0,0.141347348690033,-232.370971679688,48.0,6.0,7.0,559.694213867188,-20.9149723052979,100.31436920166,,875.0,0.0828157961368561,5.75488758087158,1369.94689941406,19.3885402679443,31.123348236084,0.5,29.3408870697021,13.0664119720459,32.4884986877441,3.0,1.60748732089996,1867.37707519531,11.2351350784302,45.149543762207,1.26491105556488,0.0,0.0,4.0,2183.78955078125,9.78576850891113,54.2842483520508,0.333333343267441,423.308227539062,0.448784232139587,3050.21948242188,8.0714054107666,48.2567710876465,56.0,2.0,0.85588675737381,1703.77478027344,2.67000007629395,1.0,0.0,3501.19848632812,6.42033529281616,5.0,59.3876724243164,9.11782550811768,2888.54833984375,4.97616910934448,14.5220823287964,0.466666668653488,3.49489212036133,1.81521725654602,0.0,3.0,0.0,2.04893469810486,2.0,0.0,1.62511122226715,1.0,0.0,0.0,2.19094657897949,0.804065704345703,2.52441501617432,1.96808779239655,4.0,0.309928953647614,136.385971069336,0.0421515889465809,0.0,-333.827880859375,4.26564884185791,0.0,6.63674545288086,0.333333343267441,0.0,2.0,0.0,-30.0467853546143,0.14411324262619,9.10050678253174,2.0,6.0,-1.34730005264282,0.0,2.0,0.0,0.0,6.5949068069458,21.7027339935303,0.77673476934433,0.0,0.0,10.15625,-0.499482840299606,0.0,0.0,0.0,16.3009700775146,5.13580226898193,0.166948020458221,41.7730026245117,9.46829700469971,0.0388755276799202,2662.080078125,0.694691002368927,-0.00221928954124451,6.83929586410522,0.0,0.0757668241858482,2.0,-0.205507442355156,0.0,595.765808105469,641.0,5.07853555679321,0.0,0.0,0.0,1.0,389.592041015625,29.0,12.0,3.60266637802124,0.0,0.70710676908493,0.117314137518406,0.0,953.592895507812,2.532386302948,0.0,1937.0,0.377964466810226,0.0,0.0,20.4236087799072,0.195934280753136,1.69266426563263,0.111111111938953,0.174077659845352,-0.479582548141479,0.997310698032379,0.295160442590714,0.0,0.316124141216278,0.0,-0.0431656949222088,8.0,1.0,3.96405673027039,0.0,138.0,3.63578796386719,6.0,3.0
InChI%3D1S%2FC5H15N2O3PS%2Fc6-2-1-3-7-4-5-12-11%288%2C9%2910%2Fh7H%2C1-6H2%2C%28H2%2C8%2C9%2C10%29,12.0,0.0,0.0,48.5896987915039,-1.86600005626678,80.364387512207,0.0,29.937894821167,5.0,0.207653075456619,-127.834022521973,9.0,0.0,5.0,287.193725585938,-17.71533203125,149.858245849609,130.690002441406,0.800000011920929,0.231317400932312,4.58496236801147,456.833343505859,9.44974708557129,26.8215503692627,0.0,23.1787624359131,5.56066036224365,26.3590431213379,4.0,1.56066012382507,487.921020507812,5.0784273147583,26.7397861480713,0.0,0.0,0.353553384542465,0.0,484.86767578125,2.28033018112183,14.0209503173828,0.0,113.010101318359,0.0,486.76513671875,1.43566012382507,13.0334539413452,27.0,0.0,0.675193786621094,733.903747558594,1.24000000953674,0.0,0.0,396.888214111328,0.890165030956268,4.0,61.5753860473633,4.50879764556885,333.368713378906,0.541053414344788,0.0,0.444444447755814,0.320082515478134,1.56200003623962,0.0,0.0,0.0,7.02715539932251,0.0,0.0,0.328485816717148,1.0,0.0,0.0,0.279732435941696,0.622470378875732,0.149695083498955,0.990151166915894,3.0,0.611658573150635,174.183639526367,0.0502381883561611,0.0,-277.070434570312,0.75,0.0,0.780330061912537,0.0,0.0,0.0,0.0,-38.3966217041016,0.324806243181229,0.551776707172394,0.0,0.0,-1.24979996681213,0.0,1.0,0.0,0.0,0.0,12.0,0.374910950660706,1.0,0.0,6.50887584686279,-0.259187668561935,0.0,0.0,0.0,7.81146049499512,11.1111106872559,0.107520736753941,24.8361053466797,5.17767381668091,0.0,544.070007324219,0.519348740577698,-0.0186272393912077,4.03593444824219,2.0,0.0,0.0,-0.100790485739708,0.0,311.519104003906,156.0,2.20880270004272,0.0,0.0,0.0671156048774719,0.0,132.504684448242,11.0,4.0,1.30946350097656,0.0,0.25,0.0,0.0,210.772567749023,0.726657927036285,0.0,261.0,0.0,0.0,1.5,10.6941566467285,0.37752965092659,0.451324760913849,0.0,0.0,-0.60052889585495,0.269003868103027,0.0,1.0,0.0,0.0,-0.0832217261195183,1.0,0.0,0.0,0.0,48.0,0.0,7.0,4.0
InChI%3D1S%2FC17H18N2O5S%2Fc18-25%2822%2C23%2915-11-12%2817%2820%2921%2910-14%2819-8-4-5-9-19%2916%2815%2924-13-6-2-1-3-7-13%2Fh1-3%2C6-7%2C10-11H%2C4-5%2C8-9H2%2C%28H%2C20%2C21%29%28H2%2C18%2C22%2C23%29,3.0,0.0,0.0,38.1255989074707,2.32100009918213,153.487945556641,0.0,51.0322723388672,6.0,0.150317922234535,-334.59423828125,38.0,12.0,4.0,397.8701171875,-28.2550468444824,206.508773803711,,1.0,0.133355766534805,5.64385604858398,867.332336425781,18.0267333984375,35.7200736999512,0.0,32.533935546875,11.8591918945312,37.722972869873,2.0,2.62683296203613,1902.38061523438,11.5600032806396,48.4831008911133,0.0,0.0,0.288675129413605,5.0,2254.07592773438,8.58912086486816,49.0992813110352,0.0,157.415710449219,0.691929519176483,3264.45678710938,7.03444290161133,55.0412521362305,43.0,1.0,0.67648309469223,1391.50805664062,2.45000004768372,0.0,0.117851130664349,3319.82690429688,5.74270582199097,2.0,76.7983322143555,13.6576995849609,3416.98168945312,4.42575168609619,17.8468132019043,0.5,3.01591205596924,3.49690008163452,0.0,0.0,0.0,4.12249088287354,1.0,0.0,1.5809189081192,3.0,0.0,0.0,2.0957498550415,0.623303830623627,2.64892363548279,1.35876393318176,0.0,1.5265645980835,240.454406738281,0.0509677045047283,0.0,-524.17578125,4.40227079391479,0.0,6.40666818618774,0.0,0.0,7.0,0.0,-44.2643928527832,0.32351690530777,9.69387054443359,1.0,12.0,-1.87000000476837,0.0,0.0,0.0,0.0,6.28295707702637,19.7530860900879,0.623900055885315,0.0,0.0,8.34714031219482,-0.26088348031044,0.0,0.0,0.111803397536278,13.8417596817017,4.83798408508301,-0.0377025231719017,30.3477268218994,8.64959907531738,0.108810044825077,1425.07995605469,0.909635603427887,0.0209338515996933,6.64181900024414,1.0,0.119623862206936,1.0,-0.0783745422959328,0.0,431.815734863281,412.0,4.51354169845581,0.0,0.0,0.0417188480496407,1.0,253.970245361328,27.0,21.0,3.21530389785767,0.0,0.0,0.16607178747654,1.0,553.639465332031,2.08719444274902,0.144337564706802,1361.0,0.200000002980232,0.0120431939139962,1.44224953651428,20.7672080993652,0.376696169376373,1.2983204126358,0.240950956940651,0.816496610641479,-0.821174442768097,0.790647447109222,0.0,1.0,0.310418397188187,0.0,-0.0693446546792984,13.0,0.0,0.0,0.0,132.0,0.0,5.0,2.0
InChI%3D1S%2FC24H33NO3%2Fc1-3-25%284-2%2914-16-28-24%2826%2921%2818-22-12-8-15-27-22%2917-20-11-7-10-19-9-5-6-13-23%2819%2920%2Fh5-7%2C9-11%2C13%2C21-22H%2C3-4%2C8%2C12%2C14-18H2%2C1-2H3,13.0,0.0,0.0,66.9755020141602,7.12599992752075,96.2901382446289,0.0,67.7501678466797,4.0,0.195661842823029,-185.716644287109,39.0,10.0,9.0,540.725402832031,-11.8580703735352,36.635986328125,,0.857142865657806,0.13741546869278,5.80735492706299,1042.90759277344,19.7693748474121,30.6833953857422,0.0,23.8404102325439,13.7070398330688,32.1590156555176,0.0,1.28003334999084,1814.76440429688,11.3720512390137,42.2655754089355,0.0,2.0,0.0,1.0,2068.54223632812,9.67080307006836,41.5460166931152,0.200000002980232,399.522674560547,0.253933906555176,2731.91015625,7.64936304092407,40.1550140380859,61.0,1.0,0.946275889873505,1315.248046875,3.66000008583069,0.0,0.0,2727.31079101562,5.53047466278076,7.0,41.2294387817383,23.1373538970947,2529.4775390625,3.82355785369873,25.0380001068115,0.461538463830948,2.90582656860352,0.0985332131385803,0.0,2.0,0.0,3.59408640861511,1.0,0.0,1.66966414451599,1.0,0.0,0.0,2.23405742645264,0.792936027050018,2.15209460258484,1.52935111522675,3.0,0.0,141.202758789062,0.0349602922797203,0.0,-272.340484619141,3.29513597488403,0.0,4.90577077865601,0.0,0.0,7.0,0.0,-17.389030456543,0.0537241101264954,6.10423898696899,2.0,11.0,0.313899993896484,0.0,0.0,0.0,0.0,5.68821859359741,22.6800003051758,0.530239760875702,0.0,0.0,12.0,-0.299350261688232,0.0,0.0,0.0833333358168602,17.2320728302002,6.76000022888184,0.0199721083045006,42.845832824707,10.6807861328125,0.110759600996971,3213.0400390625,0.725979268550873,0.0934607237577438,7.60442972183228,0.0,0.108735211193562,1.0,-0.260602653026581,0.0,645.292175292969,606.0,5.79724502563477,0.0,0.0,0.0,4.0,368.735900878906,30.0,10.0,4.07942819595337,0.0,0.0,0.0775753036141396,0.0,711.188110351562,2.41465067863464,0.144337564706802,2173.0,0.0,0.0,0.0,16.2574462890625,0.20706395804882,1.49349141120911,0.253436774015427,0.63245552778244,-0.399368286132812,1.00013840198517,0.25,0.0,0.310301214456558,0.0,-0.0254997964948416,12.0,2.0,4.34188890457153,2.0,138.0,1.41360068321228,11.0,0.0
InChI%3D1S%2FC8H7ClN2O2S%2Fc1-5-10-7-3-2-6%289%294-8%287%2914%2812%2C13%2911-5%2Fh2-4H%2C1H3%2C%28H%2C10%2C11%29,0.0,0.0,0.0,28.380199432373,1.42700004577637,98.3792037963867,0.0,27.6315517425537,4.0,0.229152843356133,-102.642776489258,22.0,6.0,0.0,220.444839477539,-14.332257270813,100.951217651367,,0.75,0.237734407186508,4.80735492706299,229.998504638672,10.3449354171753,30.1094207763672,0.5,13.7532825469971,6.48800039291382,26.346342086792,1.0,1.91234493255615,1140.23364257812,6.81837606430054,35.6493301391602,0.0,0.0,0.20412415266037,3.0,1340.54089355469,4.83904504776001,35.6835861206055,0.0,-1.79054415225983,0.343443363904953,1963.60668945312,4.33243799209595,32.1000671386719,21.0,1.0,0.771954536437988,461.865173339844,1.67999994754791,0.0,0.0833333358168602,1810.38269042969,3.35737204551697,1.0,46.1293792724609,1.65096366405487,1277.10375976562,2.02696967124939,6.29469060897827,0.428571432828903,1.25905311107635,0.0217857602983713,0.0,1.0,0.0,3.30031418800354,1.0,0.0,1.26797306537628,2.0,1.0,0.0,1.8088059425354,0.497977614402771,2.27454519271851,0.519559025764465,0.0,0.0477993376553059,222.235382080078,0.0310682114213705,0.0,-231.866653442383,2.98579382896423,0.0,5.22715663909912,0.0,1.0,3.0,0.0,-32.3760986328125,0.228045463562012,7.45598936080933,0.0,6.0,-0.147599995136261,0.0,1.0,0.0,0.0,2.52506470680237,10.5155553817749,0.318931937217712,0.0,0.0,3.53875231742859,-0.12807759642601,0.0,0.0,0.0,8.49676418304443,2.02040815353394,0.0555249713361263,16.5284481048584,5.07729625701904,0.0482927225530148,302.059997558594,0.812008321285248,-0.142205134034157,4.27893924713135,0.0,0.130906254053116,0.0,-0.0491467192769051,0.0,341.72900390625,148.0,2.8429069519043,0.0,0.0,0.0361295826733112,0.0,97.5865707397461,15.0,12.0,2.13575482368469,0.0,0.0,0.10426964610815,1.0,101.815788269043,1.4602245092392,0.0,268.0,0.0,0.0104297120124102,0.5,6.08830595016479,0.502022385597229,0.743691265583038,0.116153903305531,0.0,-0.523779094219208,0.404137581586838,0.0,0.0,0.362553536891937,0.0,-0.073136530816555,6.0,0.0,0.646330416202545,0.0,76.0,1.3731781244278,0.0,1.0
InChI%3D1S%2FC14H12O3%2Fc1-7-4-12%2815%2917-14-9%283%2913-10%286-11%287%2914%295-8%282%2916-13%2Fh4-6H%2C1-3H3,0.0,0.0,0.0,32.2299003601074,2.99600005149841,60.4805221557617,0.0,37.0478935241699,3.0,0.357635915279388,-72.0046615600586,29.0,9.0,1.0,356.819915771484,-10.3812971115112,71.8596420288086,,1.0,0.224358305335045,5.08746290206909,424.809448242188,12.154335975647,19.3234062194824,0.0,13.9264421463013,8.05855083465576,20.6604595184326,0.0,1.58041763305664,1117.97692871094,7.97689867019653,32.4312057495117,0.0,0.0,0.0,4.0,1354.029296875,6.64029264450073,31.9888286590576,0.25,231.403198242188,0.376956820487976,2029.20288085938,6.00572204589844,27.7670211791992,31.0,1.0,0.85098671913147,574.123413085938,2.67000007629395,0.0,0.0,1974.70129394531,4.8667426109314,3.0,35.4538345336914,0.965489387512207,1546.93310546875,3.30080342292786,9.97005462646484,0.5,2.39366269111633,1.00902020931244,0.0,3.0,0.0,3.5342173576355,1.0,0.0,1.47098088264465,1.0,0.0,0.0,2.08620572090149,0.739927053451538,2.7079873085022,0.880914986133575,0.0,0.762022733688354,125.416694641113,0.0288788583129644,0.0,-149.313980102539,3.44575834274292,0.0,5.98428964614868,0.0,0.0,2.0,0.0,-21.5273933410645,0.149013251066208,9.08112525939941,1.0,10.0,1.00450003147125,0.0,0.0,0.0,0.0,11.6786317825317,12.055401802063,0.424499005079269,0.0,0.0,4.28061819076538,-0.218688920140266,0.0,0.0,0.0294627826660872,10.1639022827148,1.96000003814697,0.0316628590226173,21.1881046295166,5.80314826965332,0.100080050528049,817.030029296875,0.774629592895508,-0.0694036930799484,4.77456188201904,0.0,0.176239386200905,0.0,0.136522546410561,0.0,410.376953125,225.0,3.35805058479309,0.0,0.0,0.0,4.0,172.07160949707,19.0,12.0,2.50385546684265,0.0,0.0,0.143977299332619,0.0,204.858657836914,1.73199939727783,0.0962250456213951,457.0,0.0,0.0,0.0,6.71584033966064,0.260072946548462,0.981432557106018,0.320738464593887,0.577350258827209,-0.309628039598465,0.607855558395386,0.536342144012451,0.0,0.64003986120224,0.0,-0.0446407310664654,6.0,1.0,2.42337346076965,2.0,96.0,7.67993545532227,0.0,0.0
InChI%3D1S%2FC9H6O2%2Fc10-9-6-5-7-3-1-2-4-8%287%2911-9%2Fh1-6H,0.0,0.0,0.0,15.7062997817993,2.45099997520447,45.6207160949707,0.0,22.7783432006836,1.0,0.354353904724121,-35.7489128112793,14.0,6.0,2.0,233.105026245117,-7.89542293548584,107.207618713379,26.2999992370605,1.0,0.340491086244583,4.45943164825439,182.663772583008,7.68179845809937,12.5489377975464,0.0,19.4870738983154,5.36017322540283,12.9962759017944,0.0,0.622008442878723,552.516235351562,4.72284078598022,18.1028366088867,0.0,0.0,0.0,2.0,629.067138671875,3.80187177658081,15.6604595184326,0.0,106.336349487305,0.0833333358168602,830.081115722656,3.1080687046051,8.99627590179443,19.0,1.0,0.702096581459045,282.001159667969,2.23000001907349,0.0,0.0,700.335083007812,2.60960268974304,0.0,41.4265022277832,6.63197565078735,352.019012451172,1.43704426288605,8.44211196899414,0.5,0.811929047107697,3.72100003005471e-05,0.0,0.0,0.0,7.11457538604736,1.0,0.0,0.441986858844757,1.0,0.0,0.0,0.569400668144226,0.647741198539734,0.627074122428894,0.507577419281006,0.0,12.1642713546753,126.768676757812,0.054149754345417,0.0,-99.3373870849609,1.29197371006012,0.0,1.95425176620483,0.0,0.0,4.0,0.0,-21.9394264221191,0.297903448343277,2.71106457710266,1.0,6.0,0.00609999988228083,0.0,0.0,0.0,0.0,1.65096366405487,7.63888883590698,0.262897163629532,0.0,0.0,3.1640625,-0.156746551394463,0.0,0.0,0.0,6.04011106491089,1.60000002384186,0.0508396066725254,11.6196556091309,3.64682960510254,0.0532932952046394,290.019989013672,0.219913199543953,-0.0131265455856919,2.58179330825806,0.0,0.0708615332841873,0.0,-0.0113057093694806,0.0,252.666091918945,108.0,1.79486393928528,0.0,0.0,0.0,1.0,83.8883743286133,12.0,9.0,1.22033607959747,0.0,0.0,0.0240562614053488,0.0,65.7358856201172,0.839010834693909,0.0,144.0,0.0,0.0,0.0,7.01288557052612,0.352258801460266,0.366250514984131,0.151374712586403,0.5,-0.276034027338028,0.177149802446365,0.0,0.0,0.282117545604706,0.0,-0.0609642378985882,7.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0
InChI%3D1S%2FC19H20N2O2%2Fc1-2-3-14-17-18%2822%2920%2815-10-6-4-7-11-15%2921%2819%2817%2923%2916-12-8-5-9-13-16%2Fh4-13%2C17H%2C2-3%2C14H2%2C1H3,4.0,0.0,0.0,34.6782989501953,5.66400003433228,130.322387695312,0.0,50.5798606872559,4.0,0.177294686436653,-204.143295288086,37.0,12.0,3.0,434.880615234375,-15.6288614273071,76.3329162597656,40.6199989318848,0.666666686534882,0.149024114012718,5.52356195449829,681.218078613281,16.2338409423828,25.268913269043,0.0,23.6258640289307,11.236382484436,26.6889133453369,0.0,1.07653844356537,1599.06652832031,9.47519779205322,37.4329681396484,0.0,1.0,0.0,2.0,1895.3642578125,8.28871440887451,41.7613372802734,0.0,230.891616821289,0.433583050966263,2687.67358398438,7.2416205406189,42.7606887817383,43.0,2.0,0.880518794059753,1000.75634765625,3.10999989509583,0.0,0.0,2815.28833007812,5.93089008331299,1.0,48.089168548584,17.9505424499512,2709.72338867188,3.83419013023376,18.2539119720459,0.400000005960464,2.73833060264587,2.83383560180664,0.0,1.0,0.0,5.13498687744141,2.0,0.0,1.10123932361603,2.0,0.0,0.0,1.6854362487793,0.680703222751617,2.15956854820251,1.066286444664,4.0,0.309316098690033,203.989013671875,0.0369807295501232,0.0,-319.538269042969,3.24205446243286,0.0,6.18063640594482,1.0,0.0,10.0,0.0,-24.4633026123047,0.119481205940247,9.50682735443115,0.0,12.0,-1.68340003490448,0.0,0.0,0.0,0.0,4.68954133987427,17.8111991882324,0.353176176548004,0.0,0.0,8.39273357391357,-0.12696361541748,0.0,0.0,0.0288675129413605,13.1830968856812,3.81944441795349,-0.0523943454027176,26.4201393127441,8.01674842834473,0.137000188231468,1519.0400390625,0.456542521715164,-0.028117498382926,5.66599464416504,0.0,0.149133294820786,2.0,0.048309899866581,0.0,562.536743164062,380.0,4.06157636642456,0.0,0.0,0.0,1.0,277.83203125,25.0,18.0,2.87698173522949,0.0,0.0,0.10667135566473,0.0,435.209533691406,2.0102436542511,0.0641500279307365,1109.0,0.0,0.0,0.25,15.0938472747803,0.319296777248383,1.13316130638123,0.451859205961227,0.0,-0.500161945819855,0.694051146507263,0.0,0.0,0.63146436214447,0.0,-0.0382915437221527,15.0,1.0,2.13182950019836,0.0,118.0,0.913967549800873,5.0,0.0
